SampelID,Tanggal,Bulan,NamaBulan,Minggu,PKS,KodePKS,Wilayah,KapasitasPKS_TonPerJam,Shift,Stasiun,JenisLosses,Basis,HasilAnalisa_Persen,StandarMaks_Persen,Deviasi_Persen,Status,Analis,MetodeUji,TBS_Olah_Ton,JamOlah,KapasitasTerpakai_Persen,SuhuRebusan_C,TekananRebusan_Bar,SiklusRebusan_Menit,TekananPress_Bar,JamOperasiPress_Kumulatif,JanjangMentahHariIni_Persen,RestanRata2_Jam
LS-005817,2026-04-28,4,Apr,18,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 2,Ampas Press / Fibre,Oil Loss,% terhadap TBS olah,0.627,0.6,0.027,Melebihi Standar,Nanda Wijaya,NMR,363.5,14.3,84.7,135.3,2.98,90.0,50.5,3950,2.97,12.5
LS-005818,2026-04-28,4,Apr,18,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 1,Biji / Nut,Oil Loss,% terhadap TBS olah,0.184,0.2,-0.016,Sesuai Standar,Firman Ramadhan,Soxhlet Ekstraksi,363.5,14.3,84.7,138.8,2.87,88.3,48.1,3950,2.97,12.5
LS-005819,2026-04-28,4,Apr,18,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 2,Sludge / Final Effluent,Oil Loss,% terhadap TBS olah,0.582,0.55,0.032,Melebihi Standar,Tirta Sanjaya,Oven Kadar Air + Soxhlet,363.5,14.3,84.7,137.6,2.64,91.7,48.7,3950,2.97,12.5
LS-005820,2026-04-28,4,Apr,18,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 1,Kernel di Fibre Cyclone,Kernel Loss,% terhadap TBS olah,0.637,0.6,0.037,Melebihi Standar,Tirta Sanjaya,Soxhlet Ekstraksi,363.5,14.3,84.7,137.2,2.82,87.0,44.8,3950,2.97,12.5
LS-005821,2026-04-28,4,Apr,18,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 1,Kernel di Cangkang (LTDS),Kernel Loss,% terhadap TBS olah,0.569,0.55,0.019,Melebihi Standar,Agus Prakoso,NMR,363.5,14.3,84.7,142.0,2.62,88.8,44.6,3950,2.97,12.5
LS-005822,2026-04-28,4,Apr,18,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 2,Kernel di Claybath,Kernel Loss,% terhadap TBS olah,0.361,0.35,0.011,Melebihi Standar,Nanda Wijaya,NMR,363.5,14.3,84.7,138.4,2.82,90.4,43.0,3950,2.97,12.5
LS-005823,2026-04-28,4,Apr,18,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 2,Kernel di Effluent,Kernel Loss,% terhadap TBS olah,0.051,0.05,0.001,Melebihi Standar,Umi Salamah,Soxhlet Ekstraksi,363.5,14.3,84.7,142.2,3.0,94.0,46.4,3950,2.97,12.5
LS-005824,2026-04-29,4,Apr,18,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 1,Tandan Kosong (EFB),Oil Loss,% terhadap TBS olah,0.497,0.45,0.047,Melebihi Standar,Agus Prakoso,Oven Kadar Air + Soxhlet,368.5,12.5,98.3,139.7,2.72,90.1,47.1,3950,2.65,13.2
LS-005825,2026-04-29,4,Apr,18,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 2,Unstripped Bunch (USB),Oil Loss,% terhadap TBS olah,0.101,0.1,0.001,Melebihi Standar,Nanda Wijaya,Oven Kadar Air + Soxhlet,368.5,12.5,98.3,140.5,2.9,86.2,47.4,3950,2.65,13.2
LS-005826,2026-04-29,4,Apr,18,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 2,Ampas Press / Fibre,Oil Loss,% terhadap TBS olah,0.64,0.6,0.04,Melebihi Standar,Umi Salamah,NMR,368.5,12.5,98.3,133.9,2.62,92.8,48.7,3950,2.65,13.2
LS-005827,2026-04-29,4,Apr,18,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 2,Biji / Nut,Oil Loss,% terhadap TBS olah,0.213,0.2,0.013,Melebihi Standar,Agus Prakoso,Soxhlet Ekstraksi,368.5,12.5,98.3,140.9,3.06,88.2,48.7,3950,2.65,13.2
LS-005828,2026-04-29,4,Apr,18,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 2,Sludge / Final Effluent,Oil Loss,% terhadap TBS olah,0.62,0.55,0.07,Melebihi Standar,Umi Salamah,NMR,368.5,12.5,98.3,138.9,3.08,92.5,44.7,3950,2.65,13.2
LS-005829,2026-04-29,4,Apr,18,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 1,Kernel di Fibre Cyclone,Kernel Loss,% terhadap TBS olah,0.613,0.6,0.013,Melebihi Standar,Firman Ramadhan,Oven Kadar Air + Soxhlet,368.5,12.5,98.3,138.0,2.8,84.4,46.9,3950,2.65,13.2
LS-005830,2026-04-29,4,Apr,18,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 1,Kernel di Cangkang (LTDS),Kernel Loss,% terhadap TBS olah,0.613,0.55,0.063,Melebihi Standar,Nanda Wijaya,Oven Kadar Air + Soxhlet,368.5,12.5,98.3,139.4,2.74,88.8,47.2,3950,2.65,13.2
LS-005831,2026-04-29,4,Apr,18,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 1,Kernel di Claybath,Kernel Loss,% terhadap TBS olah,0.33,0.35,-0.02,Sesuai Standar,Agus Prakoso,NMR,368.5,12.5,98.3,141.4,2.9,90.6,41.2,3950,2.65,13.2
LS-005832,2026-04-29,4,Apr,18,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 1,Kernel di Effluent,Kernel Loss,% terhadap TBS olah,0.052,0.05,0.002,Melebihi Standar,Firman Ramadhan,Oven Kadar Air + Soxhlet,368.5,12.5,98.3,135.1,3.11,88.7,45.7,3950,2.65,13.2
LS-005833,2026-04-30,4,Apr,18,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 2,Tandan Kosong (EFB),Oil Loss,% terhadap TBS olah,0.43,0.45,-0.02,Sesuai Standar,Firman Ramadhan,Oven Kadar Air + Soxhlet,335.6,12.2,91.7,139.0,2.78,91.4,49.1,3950,3.53,16.5
LS-005834,2026-04-30,4,Apr,18,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 2,Unstripped Bunch (USB),Oil Loss,% terhadap TBS olah,0.095,0.1,-0.005,Sesuai Standar,Umi Salamah,Oven Kadar Air + Soxhlet,335.6,12.2,91.7,141.6,2.9,89.0,48.9,3950,3.53,16.5
LS-005835,2026-04-30,4,Apr,18,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 1,Ampas Press / Fibre,Oil Loss,% terhadap TBS olah,0.678,0.6,0.078,Melebihi Standar,Agus Prakoso,Soxhlet Ekstraksi,335.6,12.2,91.7,142.3,3.1,91.0,45.4,3950,3.53,16.5
LS-005836,2026-04-30,4,Apr,18,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 1,Biji / Nut,Oil Loss,% terhadap TBS olah,0.226,0.2,0.026,Melebihi Standar,Firman Ramadhan,NMR,335.6,12.2,91.7,138.1,2.75,93.5,47.6,3950,3.53,16.5
LS-005837,2026-04-30,4,Apr,18,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 2,Sludge / Final Effluent,Oil Loss,% terhadap TBS olah,0.514,0.55,-0.036,Sesuai Standar,Umi Salamah,Oven Kadar Air + Soxhlet,335.6,12.2,91.7,138.5,2.82,86.5,48.0,3950,3.53,16.5
LS-005838,2026-04-30,4,Apr,18,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 1,Kernel di Fibre Cyclone,Kernel Loss,% terhadap TBS olah,0.571,0.6,-0.029,Sesuai Standar,Umi Salamah,NMR,335.6,12.2,91.7,134.0,2.76,90.7,50.1,3950,3.53,16.5
LS-005839,2026-04-30,4,Apr,18,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 2,Kernel di Cangkang (LTDS),Kernel Loss,% terhadap TBS olah,0.549,0.55,-0.001,Sesuai Standar,Tirta Sanjaya,Soxhlet Ekstraksi,335.6,12.2,91.7,141.6,2.8,89.9,49.6,3950,3.53,16.5
LS-005840,2026-04-30,4,Apr,18,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 1,Kernel di Claybath,Kernel Loss,% terhadap TBS olah,0.331,0.35,-0.019,Sesuai Standar,Tirta Sanjaya,NMR,335.6,12.2,91.7,134.5,2.87,89.1,47.4,3950,3.53,16.5
LS-005841,2026-04-30,4,Apr,18,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 2,Kernel di Effluent,Kernel Loss,% terhadap TBS olah,0.054,0.05,0.004,Melebihi Standar,Firman Ramadhan,Soxhlet Ekstraksi,335.6,12.2,91.7,136.9,2.92,90.8,47.8,3950,3.53,16.5
LS-005842,2026-05-01,5,Mei,18,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 1,Tandan Kosong (EFB),Oil Loss,% terhadap TBS olah,0.522,0.45,0.072,Melebihi Standar,Umi Salamah,Oven Kadar Air + Soxhlet,376.9,13.3,94.5,132.8,2.97,88.9,46.3,4200,2.62,17.5
LS-005843,2026-05-01,5,Mei,18,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 1,Unstripped Bunch (USB),Oil Loss,% terhadap TBS olah,0.11,0.1,0.01,Melebihi Standar,Tirta Sanjaya,NMR,376.9,13.3,94.5,141.2,2.85,84.1,46.7,4200,2.62,17.5
LS-005844,2026-05-01,5,Mei,18,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 2,Ampas Press / Fibre,Oil Loss,% terhadap TBS olah,0.588,0.6,-0.012,Sesuai Standar,Umi Salamah,Soxhlet Ekstraksi,376.9,13.3,94.5,140.4,2.81,93.7,54.5,4200,2.62,17.5
LS-005845,2026-05-01,5,Mei,18,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 2,Biji / Nut,Oil Loss,% terhadap TBS olah,0.234,0.2,0.034,Melebihi Standar,Firman Ramadhan,Oven Kadar Air + Soxhlet,376.9,13.3,94.5,143.7,3.15,91.6,44.9,4200,2.62,17.5
LS-005846,2026-05-01,5,Mei,18,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 2,Sludge / Final Effluent,Oil Loss,% terhadap TBS olah,0.557,0.55,0.007,Melebihi Standar,Nanda Wijaya,Soxhlet Ekstraksi,376.9,13.3,94.5,135.4,2.54,95.3,46.0,4200,2.62,17.5
LS-005847,2026-05-01,5,Mei,18,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 2,Kernel di Fibre Cyclone,Kernel Loss,% terhadap TBS olah,0.585,0.6,-0.015,Sesuai Standar,Nanda Wijaya,Soxhlet Ekstraksi,376.9,13.3,94.5,134.7,2.95,88.1,47.4,4200,2.62,17.5
LS-005848,2026-05-01,5,Mei,18,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 1,Kernel di Cangkang (LTDS),Kernel Loss,% terhadap TBS olah,0.534,0.55,-0.016,Sesuai Standar,Agus Prakoso,Soxhlet Ekstraksi,376.9,13.3,94.5,136.3,2.86,87.0,41.2,4200,2.62,17.5
LS-005849,2026-05-01,5,Mei,18,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 2,Kernel di Claybath,Kernel Loss,% terhadap TBS olah,0.357,0.35,0.007,Melebihi Standar,Nanda Wijaya,NMR,376.9,13.3,94.5,140.7,3.04,85.1,47.5,4200,2.62,17.5
LS-005850,2026-05-01,5,Mei,18,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 1,Kernel di Effluent,Kernel Loss,% terhadap TBS olah,0.059,0.05,0.009,Melebihi Standar,Nanda Wijaya,NMR,376.9,13.3,94.5,132.4,2.89,91.7,46.8,4200,2.62,17.5
LS-005851,2026-05-02,5,Mei,18,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 2,Tandan Kosong (EFB),Oil Loss,% terhadap TBS olah,0.435,0.45,-0.015,Sesuai Standar,Umi Salamah,Soxhlet Ekstraksi,353.4,13.9,84.7,134.2,3.22,87.4,48.8,4200,1.96,15.0
LS-005852,2026-05-02,5,Mei,18,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 1,Unstripped Bunch (USB),Oil Loss,% terhadap TBS olah,0.116,0.1,0.016,Melebihi Standar,Firman Ramadhan,NMR,353.4,13.9,84.7,138.1,2.94,97.3,51.3,4200,1.96,15.0
LS-005853,2026-05-02,5,Mei,18,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 1,Ampas Press / Fibre,Oil Loss,% terhadap TBS olah,0.579,0.6,-0.021,Sesuai Standar,Firman Ramadhan,Oven Kadar Air + Soxhlet,353.4,13.9,84.7,138.5,2.94,85.8,44.2,4200,1.96,15.0
LS-005854,2026-05-02,5,Mei,18,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 2,Biji / Nut,Oil Loss,% terhadap TBS olah,0.23,0.2,0.03,Melebihi Standar,Firman Ramadhan,NMR,353.4,13.9,84.7,138.3,2.79,84.6,46.6,4200,1.96,15.0
LS-005855,2026-05-02,5,Mei,18,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 2,Sludge / Final Effluent,Oil Loss,% terhadap TBS olah,0.602,0.55,0.052,Melebihi Standar,Umi Salamah,Soxhlet Ekstraksi,353.4,13.9,84.7,137.9,3.03,89.9,45.9,4200,1.96,15.0
LS-005856,2026-05-02,5,Mei,18,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 1,Kernel di Fibre Cyclone,Kernel Loss,% terhadap TBS olah,0.692,0.6,0.092,Melebihi Standar,Umi Salamah,Oven Kadar Air + Soxhlet,353.4,13.9,84.7,129.4,2.83,88.3,47.0,4200,1.96,15.0
LS-005857,2026-05-02,5,Mei,18,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 1,Kernel di Cangkang (LTDS),Kernel Loss,% terhadap TBS olah,0.535,0.55,-0.015,Sesuai Standar,Umi Salamah,Oven Kadar Air + Soxhlet,353.4,13.9,84.7,133.6,2.7,94.4,53.3,4200,1.96,15.0
LS-005858,2026-05-02,5,Mei,18,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 2,Kernel di Claybath,Kernel Loss,% terhadap TBS olah,0.388,0.35,0.038,Melebihi Standar,Firman Ramadhan,Soxhlet Ekstraksi,353.4,13.9,84.7,138.2,3.1,93.8,48.2,4200,1.96,15.0
LS-005859,2026-05-02,5,Mei,18,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 2,Kernel di Effluent,Kernel Loss,% terhadap TBS olah,0.059,0.05,0.009,Melebihi Standar,Firman Ramadhan,NMR,353.4,13.9,84.7,135.6,2.96,80.8,48.5,4200,1.96,15.0
LS-005860,2026-05-04,5,Mei,19,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 1,Tandan Kosong (EFB),Oil Loss,% terhadap TBS olah,0.539,0.45,0.089,Melebihi Standar,Umi Salamah,Oven Kadar Air + Soxhlet,352.7,14.2,82.8,141.7,2.99,88.7,46.6,4200,2.51,15.4
LS-005861,2026-05-04,5,Mei,19,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 2,Unstripped Bunch (USB),Oil Loss,% terhadap TBS olah,0.116,0.1,0.016,Melebihi Standar,Agus Prakoso,Soxhlet Ekstraksi,352.7,14.2,82.8,138.4,2.86,90.7,49.2,4200,2.51,15.4
LS-005862,2026-05-04,5,Mei,19,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 1,Ampas Press / Fibre,Oil Loss,% terhadap TBS olah,0.709,0.6,0.109,Melebihi Standar,Umi Salamah,Soxhlet Ekstraksi,352.7,14.2,82.8,138.6,2.9,89.8,48.1,4200,2.51,15.4
LS-005863,2026-05-04,5,Mei,19,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 1,Biji / Nut,Oil Loss,% terhadap TBS olah,0.224,0.2,0.024,Melebihi Standar,Nanda Wijaya,NMR,352.7,14.2,82.8,139.5,2.9,88.7,44.6,4200,2.51,15.4
LS-005864,2026-05-04,5,Mei,19,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 1,Sludge / Final Effluent,Oil Loss,% terhadap TBS olah,0.656,0.55,0.106,Melebihi Standar,Agus Prakoso,NMR,352.7,14.2,82.8,135.0,3.04,85.8,47.7,4200,2.51,15.4
LS-005865,2026-05-04,5,Mei,19,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 2,Kernel di Fibre Cyclone,Kernel Loss,% terhadap TBS olah,0.651,0.6,0.051,Melebihi Standar,Agus Prakoso,Oven Kadar Air + Soxhlet,352.7,14.2,82.8,140.7,2.85,94.8,49.8,4200,2.51,15.4
LS-005866,2026-05-04,5,Mei,19,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 2,Kernel di Cangkang (LTDS),Kernel Loss,% terhadap TBS olah,0.567,0.55,0.017,Melebihi Standar,Nanda Wijaya,Soxhlet Ekstraksi,352.7,14.2,82.8,138.4,2.8,93.0,40.4,4200,2.51,15.4
LS-005867,2026-05-04,5,Mei,19,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 1,Kernel di Claybath,Kernel Loss,% terhadap TBS olah,0.377,0.35,0.027,Melebihi Standar,Nanda Wijaya,Oven Kadar Air + Soxhlet,352.7,14.2,82.8,138.4,2.78,86.6,44.9,4200,2.51,15.4
LS-005868,2026-05-04,5,Mei,19,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 1,Kernel di Effluent,Kernel Loss,% terhadap TBS olah,0.056,0.05,0.006,Melebihi Standar,Firman Ramadhan,Oven Kadar Air + Soxhlet,352.7,14.2,82.8,133.9,2.86,84.8,47.3,4200,2.51,15.4
LS-005869,2026-05-05,5,Mei,19,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 2,Tandan Kosong (EFB),Oil Loss,% terhadap TBS olah,0.51,0.45,0.06,Melebihi Standar,Tirta Sanjaya,Oven Kadar Air + Soxhlet,370.2,13.4,92.1,141.5,2.74,85.7,47.0,4200,2.19,14.3
LS-005870,2026-05-05,5,Mei,19,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 1,Unstripped Bunch (USB),Oil Loss,% terhadap TBS olah,0.103,0.1,0.003,Melebihi Standar,Firman Ramadhan,Oven Kadar Air + Soxhlet,370.2,13.4,92.1,139.6,2.75,92.1,48.4,4200,2.19,14.3
LS-005871,2026-05-05,5,Mei,19,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 2,Ampas Press / Fibre,Oil Loss,% terhadap TBS olah,0.626,0.6,0.026,Melebihi Standar,Umi Salamah,Soxhlet Ekstraksi,370.2,13.4,92.1,137.5,2.86,88.0,51.2,4200,2.19,14.3
LS-005872,2026-05-05,5,Mei,19,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 2,Biji / Nut,Oil Loss,% terhadap TBS olah,0.203,0.2,0.003,Melebihi Standar,Firman Ramadhan,Oven Kadar Air + Soxhlet,370.2,13.4,92.1,141.9,2.68,91.5,47.3,4200,2.19,14.3
LS-005873,2026-05-05,5,Mei,19,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 1,Sludge / Final Effluent,Oil Loss,% terhadap TBS olah,0.604,0.55,0.054,Melebihi Standar,Agus Prakoso,Oven Kadar Air + Soxhlet,370.2,13.4,92.1,136.6,2.95,92.7,44.5,4200,2.19,14.3
LS-005874,2026-05-05,5,Mei,19,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 1,Kernel di Fibre Cyclone,Kernel Loss,% terhadap TBS olah,0.701,0.6,0.101,Melebihi Standar,Umi Salamah,Soxhlet Ekstraksi,370.2,13.4,92.1,139.7,2.76,87.0,51.7,4200,2.19,14.3
LS-005875,2026-05-05,5,Mei,19,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 2,Kernel di Cangkang (LTDS),Kernel Loss,% terhadap TBS olah,0.589,0.55,0.039,Melebihi Standar,Agus Prakoso,NMR,370.2,13.4,92.1,139.9,2.89,91.6,45.1,4200,2.19,14.3
LS-005876,2026-05-05,5,Mei,19,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 2,Kernel di Claybath,Kernel Loss,% terhadap TBS olah,0.339,0.35,-0.011,Sesuai Standar,Nanda Wijaya,Soxhlet Ekstraksi,370.2,13.4,92.1,134.7,2.8,88.1,46.0,4200,2.19,14.3
LS-005877,2026-05-05,5,Mei,19,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 2,Kernel di Effluent,Kernel Loss,% terhadap TBS olah,0.049,0.05,-0.001,Sesuai Standar,Nanda Wijaya,NMR,370.2,13.4,92.1,135.1,2.77,86.9,43.0,4200,2.19,14.3
LS-005878,2026-05-06,5,Mei,19,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 1,Tandan Kosong (EFB),Oil Loss,% terhadap TBS olah,0.529,0.45,0.079,Melebihi Standar,Umi Salamah,Soxhlet Ekstraksi,335.5,12.0,93.2,138.0,3.03,87.7,50.9,4200,3.37,13.7
LS-005879,2026-05-06,5,Mei,19,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 1,Unstripped Bunch (USB),Oil Loss,% terhadap TBS olah,0.111,0.1,0.011,Melebihi Standar,Firman Ramadhan,NMR,335.5,12.0,93.2,138.2,2.86,89.8,45.3,4200,3.37,13.7
LS-005880,2026-05-06,5,Mei,19,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 1,Ampas Press / Fibre,Oil Loss,% terhadap TBS olah,0.669,0.6,0.069,Melebihi Standar,Firman Ramadhan,NMR,335.5,12.0,93.2,139.4,2.59,89.0,43.9,4200,3.37,13.7
LS-005881,2026-05-06,5,Mei,19,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 1,Biji / Nut,Oil Loss,% terhadap TBS olah,0.205,0.2,0.005,Melebihi Standar,Umi Salamah,Soxhlet Ekstraksi,335.5,12.0,93.2,141.8,2.92,87.3,45.6,4200,3.37,13.7
LS-005882,2026-05-06,5,Mei,19,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 1,Sludge / Final Effluent,Oil Loss,% terhadap TBS olah,0.604,0.55,0.054,Melebihi Standar,Firman Ramadhan,NMR,335.5,12.0,93.2,134.7,2.97,88.6,46.2,4200,3.37,13.7
LS-005883,2026-05-06,5,Mei,19,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 1,Kernel di Fibre Cyclone,Kernel Loss,% terhadap TBS olah,0.624,0.6,0.024,Melebihi Standar,Umi Salamah,NMR,335.5,12.0,93.2,133.2,2.88,85.7,48.6,4200,3.37,13.7
LS-005884,2026-05-06,5,Mei,19,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 2,Kernel di Cangkang (LTDS),Kernel Loss,% terhadap TBS olah,0.582,0.55,0.032,Melebihi Standar,Nanda Wijaya,Soxhlet Ekstraksi,335.5,12.0,93.2,144.1,3.05,85.8,49.6,4200,3.37,13.7
LS-005885,2026-05-06,5,Mei,19,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 2,Kernel di Claybath,Kernel Loss,% terhadap TBS olah,0.407,0.35,0.057,Melebihi Standar,Agus Prakoso,NMR,335.5,12.0,93.2,137.1,2.77,89.8,45.8,4200,3.37,13.7
LS-005886,2026-05-06,5,Mei,19,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 1,Kernel di Effluent,Kernel Loss,% terhadap TBS olah,0.054,0.05,0.004,Melebihi Standar,Tirta Sanjaya,NMR,335.5,12.0,93.2,135.8,3.05,87.3,44.6,4200,3.37,13.7
LS-005887,2026-05-07,5,Mei,19,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 2,Tandan Kosong (EFB),Oil Loss,% terhadap TBS olah,0.513,0.45,0.063,Melebihi Standar,Tirta Sanjaya,Oven Kadar Air + Soxhlet,373.6,14.3,87.1,126.6,2.85,88.7,46.4,4200,3.34,15.4
LS-005888,2026-05-07,5,Mei,19,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 2,Unstripped Bunch (USB),Oil Loss,% terhadap TBS olah,0.101,0.1,0.001,Melebihi Standar,Tirta Sanjaya,NMR,373.6,14.3,87.1,140.6,2.97,96.1,49.4,4200,3.34,15.4
LS-005889,2026-05-07,5,Mei,19,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 2,Ampas Press / Fibre,Oil Loss,% terhadap TBS olah,0.584,0.6,-0.016,Sesuai Standar,Firman Ramadhan,Oven Kadar Air + Soxhlet,373.6,14.3,87.1,138.1,3.05,82.9,46.7,4200,3.34,15.4
LS-005890,2026-05-07,5,Mei,19,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 2,Biji / Nut,Oil Loss,% terhadap TBS olah,0.236,0.2,0.036,Melebihi Standar,Nanda Wijaya,Oven Kadar Air + Soxhlet,373.6,14.3,87.1,138.0,2.66,89.2,50.9,4200,3.34,15.4
LS-005891,2026-05-07,5,Mei,19,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 2,Sludge / Final Effluent,Oil Loss,% terhadap TBS olah,0.587,0.55,0.037,Melebihi Standar,Firman Ramadhan,Soxhlet Ekstraksi,373.6,14.3,87.1,146.6,2.78,89.5,42.9,4200,3.34,15.4
LS-005892,2026-05-07,5,Mei,19,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 1,Kernel di Fibre Cyclone,Kernel Loss,% terhadap TBS olah,0.6,0.6,0.0,Sesuai Standar,Agus Prakoso,Oven Kadar Air + Soxhlet,373.6,14.3,87.1,136.7,2.83,89.2,41.4,4200,3.34,15.4
LS-005893,2026-05-07,5,Mei,19,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 1,Kernel di Cangkang (LTDS),Kernel Loss,% terhadap TBS olah,0.63,0.55,0.08,Melebihi Standar,Agus Prakoso,Oven Kadar Air + Soxhlet,373.6,14.3,87.1,138.4,2.95,90.4,51.1,4200,3.34,15.4
LS-005894,2026-05-07,5,Mei,19,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 2,Kernel di Claybath,Kernel Loss,% terhadap TBS olah,0.409,0.35,0.059,Melebihi Standar,Tirta Sanjaya,Oven Kadar Air + Soxhlet,373.6,14.3,87.1,138.3,3.01,94.3,50.6,4200,3.34,15.4
LS-005895,2026-05-07,5,Mei,19,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 2,Kernel di Effluent,Kernel Loss,% terhadap TBS olah,0.059,0.05,0.009,Melebihi Standar,Nanda Wijaya,NMR,373.6,14.3,87.1,140.8,2.75,87.2,47.5,4200,3.34,15.4
LS-005896,2026-05-08,5,Mei,19,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,Shift 2,Tandan Kosong (EFB),Oil Loss,% terhadap TBS olah,0.457,0.45,0.007,Melebihi Standar,Agus Prakoso,NMR,405.4,14.5,93.2,136.6,2.7,89.3,46.6,4200,2.18,13.0
