RekomendasiID,Tahun,BlokID,EstateKode,Estate,Wilayah,Afdeling,StatusKebun,LuasHa,JumlahPokok,UmurTanaman,JenisTanah,K_Daun_Persen,StatusK,NPK_13_6_27_4_KgPerPokok,MOP_KgPerPokok,Kieserite_KgPerPokok,Urea_KgPerPokok,RockPhosphate_KgPerPokok,Borate_KgPerPokok,TotalPupuk_Ton,EstimasiBiaya_Rp,Semester1_Persen,Semester2_Persen,DasarRekomendasi,DisusunOleh,DisetujuiOleh
RK-00856,2026,RKJ-F-016,RKJ,Estate Rokan Jaya,Riau,F,Inti,24.2,3340,16,Podsolik Merah Kuning,1.258,Optimum,3.26,1.4,0.85,0.9,0.45,0.1,23.25,209918558,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00857,2026,RKJ-F-017,RKJ,Estate Rokan Jaya,Riau,F,Inti,27.6,3533,13,Mineral,1.096,Optimum,3.28,1.44,0.85,0.9,0.45,0.1,24.8,199631454,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00858,2026,RKJ-F-018,RKJ,Estate Rokan Jaya,Riau,F,Inti,24.1,3085,19,Podsolik Merah Kuning,1.161,Optimum,3.07,1.32,0.85,0.9,0.45,0.18,20.89,190588689,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00859,2026,RKJ-F-019,RKJ,Estate Rokan Jaya,Riau,F,Inti,30.7,4237,10,Mineral,1.071,Optimum,3.08,1.47,0.85,0.9,0.45,0.1,29.02,255481828,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00860,2026,RKJ-F-020,RKJ,Estate Rokan Jaya,Riau,F,Inti,24.1,3181,18,Podsolik Merah Kuning,1.088,Optimum,3.37,1.31,1.2,0.9,0.45,0.1,23.32,217352482,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00861,2026,RKJ-F-021,RKJ,Estate Rokan Jaya,Riau,F,Inti,27.2,3482,12,Gambut,1.082,Optimum,3.15,1.36,0.85,1.25,0.75,0.18,26.25,233217627,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00862,2026,RKJ-F-022,RKJ,Estate Rokan Jaya,Riau,F,Inti,29.6,4085,19,Mineral,1.171,Optimum,3.44,1.43,1.2,0.9,0.45,0.18,31.05,271696761,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00863,2026,RKJ-F-023,RKJ,Estate Rokan Jaya,Riau,F,Inti,26.1,3445,21,Gambut,1.117,Optimum,3.2,1.37,0.85,1.25,0.75,0.18,26.18,211714877,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00864,2026,RKJ-F-024,RKJ,Estate Rokan Jaya,Riau,F,Inti,27.9,3683,14,Aluvial,1.042,Optimum,3.44,1.47,0.85,0.9,0.45,0.1,26.55,229303639,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00865,2026,KPS-A-001,KPS,Estate Kampar Sentosa,Riau,A,Plasma,29.2,4088,19,Mineral,1.075,Optimum,3.25,1.28,0.85,1.25,0.45,0.1,29.35,230189578,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00866,2026,KPS-A-002,KPS,Estate Kampar Sentosa,Riau,A,Plasma,27.5,3575,16,Mineral,1.209,Optimum,3.18,1.25,0.85,1.25,0.45,0.1,25.31,204978240,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00867,2026,KPS-A-003,KPS,Estate Kampar Sentosa,Riau,A,Plasma,26.7,3738,13,Podsolik Merah Kuning,1.183,Optimum,3.22,1.38,0.85,0.9,0.45,0.1,25.79,207397771,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00868,2026,KPS-A-004,KPS,Estate Kampar Sentosa,Riau,A,Plasma,28.5,3933,19,Gambut,1.168,Optimum,3.25,1.36,0.85,0.9,0.75,0.18,28.67,247036308,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00869,2026,KPS-A-005,KPS,Estate Kampar Sentosa,Riau,A,Plasma,31.3,4257,10,Gambut,1.175,Optimum,3.24,1.35,0.85,0.9,0.75,0.18,30.95,263391057,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00870,2026,KPS-A-006,KPS,Estate Kampar Sentosa,Riau,A,Plasma,26.4,3379,7,Gambut,1.106,Optimum,3.4,1.4,1.2,1.25,0.75,0.1,27.37,226991027,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00871,2026,KPS-A-007,KPS,Estate Kampar Sentosa,Riau,A,Plasma,31.0,4030,18,Mineral,1.084,Optimum,3.42,1.28,1.2,0.9,0.45,0.1,29.62,264768799,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00872,2026,KPS-A-008,KPS,Estate Kampar Sentosa,Riau,A,Plasma,28.9,3757,15,Aluvial,0.942,Defisit,4.28,2.14,0.85,0.9,0.45,0.18,33.06,293278339,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00873,2026,KPS-A-009,KPS,Estate Kampar Sentosa,Riau,A,Plasma,31.3,4226,19,Podsolik Merah Kuning,1.004,Optimum,3.38,1.47,0.85,0.9,0.45,0.1,30.22,242549225,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00874,2026,KPS-A-010,KPS,Estate Kampar Sentosa,Riau,A,Plasma,29.4,3969,12,Mineral,1.112,Optimum,3.1,1.35,0.85,1.25,0.45,0.1,28.18,237870227,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00875,2026,KPS-A-011,KPS,Estate Kampar Sentosa,Riau,A,Plasma,25.6,3533,13,Mineral,1.081,Optimum,3.16,1.34,0.85,0.9,0.45,0.1,24.02,206804442,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00876,2026,KPS-A-012,KPS,Estate Kampar Sentosa,Riau,A,Plasma,25.5,3570,17,Mineral,1.044,Optimum,3.39,1.43,1.2,0.9,0.45,0.18,26.95,232111827,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00877,2026,KPS-A-013,KPS,Estate Kampar Sentosa,Riau,A,Plasma,29.7,3920,15,Aluvial,1.233,Optimum,3.28,1.36,0.85,0.9,0.45,0.1,27.2,241646805,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00878,2026,KPS-A-014,KPS,Estate Kampar Sentosa,Riau,A,Plasma,24.6,3444,13,Mineral,1.048,Optimum,3.19,1.26,0.85,1.25,0.45,0.1,24.45,214634702,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00879,2026,KPS-A-015,KPS,Estate Kampar Sentosa,Riau,A,Plasma,30.3,4181,12,Aluvial,1.098,Optimum,3.38,1.27,0.85,0.9,0.45,0.18,29.39,232389178,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00880,2026,KPS-A-016,KPS,Estate Kampar Sentosa,Riau,A,Plasma,27.2,3590,7,Mineral,1.089,Optimum,3.29,1.35,0.85,0.9,0.45,0.1,24.91,214834486,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00881,2026,KPS-A-017,KPS,Estate Kampar Sentosa,Riau,A,Plasma,30.7,4390,12,Podsolik Merah Kuning,1.099,Optimum,3.36,1.3,0.85,0.9,0.45,0.1,30.55,242911792,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00882,2026,KPS-A-018,KPS,Estate Kampar Sentosa,Riau,A,Plasma,31.6,4266,14,Aluvial,0.966,Defisit,4.18,1.29,1.2,0.9,0.45,0.1,34.64,275455005,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00883,2026,KPS-A-019,KPS,Estate Kampar Sentosa,Riau,A,Plasma,26.0,3432,13,Mineral,1.163,Optimum,3.4,1.32,0.85,0.9,0.45,0.1,24.09,217087422,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00884,2026,KPS-A-020,KPS,Estate Kampar Sentosa,Riau,A,Plasma,28.9,3902,13,Mineral,1.163,Optimum,3.33,1.31,0.85,0.9,0.45,0.1,27.08,215910133,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00885,2026,KPS-A-021,KPS,Estate Kampar Sentosa,Riau,A,Plasma,31.7,4058,10,Mineral,1.084,Optimum,3.23,1.39,0.85,0.9,0.45,0.1,28.08,248319650,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00886,2026,KPS-A-022,KPS,Estate Kampar Sentosa,Riau,A,Plasma,27.6,3809,7,Aluvial,1.022,Optimum,3.39,1.28,1.2,1.25,0.45,0.1,29.22,266774808,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00887,2026,KPS-A-023,KPS,Estate Kampar Sentosa,Riau,A,Plasma,26.0,3536,12,Mineral,1.145,Optimum,3.07,1.48,0.85,0.9,0.45,0.1,24.22,218371799,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00888,2026,KPS-A-024,KPS,Estate Kampar Sentosa,Riau,A,Plasma,28.8,4118,10,Gambut,1.112,Optimum,3.31,1.42,1.2,0.9,0.75,0.18,31.96,254685900,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00889,2026,KPS-B-001,KPS,Estate Kampar Sentosa,Riau,B,Plasma,29.9,4276,8,Podsolik Merah Kuning,1.093,Optimum,3.35,1.45,0.85,1.25,0.45,0.18,32.2,261649064,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00890,2026,KPS-B-002,KPS,Estate Kampar Sentosa,Riau,B,Plasma,30.0,3900,21,Mineral,1.095,Optimum,3.45,1.32,0.85,0.9,0.45,0.1,27.57,225113984,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00891,2026,KPS-B-003,KPS,Estate Kampar Sentosa,Riau,B,Plasma,28.1,3653,11,Mineral,1.19,Optimum,3.37,1.49,0.85,0.9,0.45,0.1,26.16,206084313,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00892,2026,KPS-B-004,KPS,Estate Kampar Sentosa,Riau,B,Plasma,25.1,3589,7,Podsolik Merah Kuning,1.023,Optimum,3.09,1.27,0.85,0.9,0.45,0.18,24.19,226792913,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00893,2026,KPS-B-005,KPS,Estate Kampar Sentosa,Riau,B,Plasma,31.3,4319,14,Podsolik Merah Kuning,1.185,Optimum,3.16,1.45,0.85,1.25,0.45,0.1,31.36,289735596,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00894,2026,KPS-B-006,KPS,Estate Kampar Sentosa,Riau,B,Plasma,30.0,3960,17,Gambut,0.986,Defisit,4.21,1.37,0.85,0.9,0.75,0.1,32.39,262149109,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00895,2026,KPS-B-007,KPS,Estate Kampar Sentosa,Riau,B,Plasma,26.3,3761,9,Podsolik Merah Kuning,1.027,Optimum,3.28,1.44,0.85,0.9,0.45,0.1,26.4,215875485,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00896,2026,KPS-B-008,KPS,Estate Kampar Sentosa,Riau,B,Plasma,28.7,3788,11,Mineral,1.044,Optimum,3.13,1.47,0.85,0.9,0.45,0.18,26.44,230943202,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00897,2026,KPS-B-009,KPS,Estate Kampar Sentosa,Riau,B,Plasma,25.9,3419,7,Podsolik Merah Kuning,1.101,Optimum,3.07,1.31,0.85,0.9,0.45,0.1,22.84,182212908,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00898,2026,KPS-B-010,KPS,Estate Kampar Sentosa,Riau,B,Plasma,30.1,3913,11,Mineral,1.164,Optimum,3.2,1.36,0.85,0.9,0.45,0.1,26.84,229394935,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00899,2026,KPS-B-011,KPS,Estate Kampar Sentosa,Riau,B,Plasma,25.8,3689,19,Gambut,1.122,Optimum,3.39,1.4,0.85,1.25,0.75,0.1,28.55,251276589,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00900,2026,KPS-B-012,KPS,Estate Kampar Sentosa,Riau,B,Plasma,31.3,4319,16,Mineral,1.211,Optimum,3.17,1.37,0.85,0.9,0.45,0.1,29.54,262014815,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00901,2026,KPS-B-013,KPS,Estate Kampar Sentosa,Riau,B,Plasma,31.7,4121,8,Podsolik Merah Kuning,1.1,Optimum,3.19,1.39,1.2,0.9,0.45,0.1,29.79,250835245,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00902,2026,KPS-B-014,KPS,Estate Kampar Sentosa,Riau,B,Plasma,29.1,3783,8,Podsolik Merah Kuning,0.841,Defisit,4.39,2.17,0.85,1.25,0.45,0.1,34.84,314298010,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00903,2026,KPS-B-015,KPS,Estate Kampar Sentosa,Riau,B,Plasma,26.2,3458,9,Podsolik Merah Kuning,1.121,Optimum,3.26,1.29,0.85,0.9,0.45,0.1,23.69,186836655,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00904,2026,KPS-B-016,KPS,Estate Kampar Sentosa,Riau,B,Plasma,31.9,4562,17,Podsolik Merah Kuning,1.031,Optimum,3.42,1.27,0.85,0.9,0.45,0.1,31.89,291575042,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00905,2026,KPS-B-017,KPS,Estate Kampar Sentosa,Riau,B,Plasma,29.3,3985,9,Aluvial,1.077,Optimum,3.11,1.26,0.85,1.25,0.45,0.18,28.29,260961607,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00906,2026,KPS-B-018,KPS,Estate Kampar Sentosa,Riau,B,Plasma,31.2,4212,12,Mineral,1.247,Optimum,3.14,1.3,0.85,0.9,0.45,0.1,28.39,233277192,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00907,2026,KPS-B-019,KPS,Estate Kampar Sentosa,Riau,B,Plasma,24.1,3446,7,Podsolik Merah Kuning,1.031,Optimum,3.35,1.28,0.85,0.9,0.45,0.1,23.88,211733450,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00908,2026,KPS-B-020,KPS,Estate Kampar Sentosa,Riau,B,Plasma,24.0,3264,9,Gambut,1.073,Optimum,3.2,1.35,0.85,0.9,0.75,0.18,23.6,218728492,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00909,2026,KPS-B-021,KPS,Estate Kampar Sentosa,Riau,B,Plasma,26.5,3445,14,Aluvial,1.123,Optimum,3.41,1.47,1.2,0.9,0.45,0.1,25.94,239925421,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00910,2026,KPS-B-022,KPS,Estate Kampar Sentosa,Riau,B,Plasma,27.0,3861,8,Gambut,1.068,Optimum,3.16,1.43,0.85,0.9,0.75,0.1,27.76,234595125,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00911,2026,KPS-B-023,KPS,Estate Kampar Sentosa,Riau,B,Plasma,30.6,4223,14,Gambut,1.119,Optimum,3.26,1.5,0.85,0.9,0.75,0.18,31.42,272071492,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00912,2026,KPS-B-024,KPS,Estate Kampar Sentosa,Riau,B,Plasma,25.8,3689,16,Podsolik Merah Kuning,1.239,Optimum,3.32,1.26,1.2,0.9,0.45,0.1,26.67,217834678,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00913,2026,KPS-C-001,KPS,Estate Kampar Sentosa,Riau,C,Plasma,30.6,4376,17,Podsolik Merah Kuning,0.977,Defisit,4.38,1.33,0.85,0.9,0.45,0.1,35.05,296762558,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00914,2026,KPS-C-002,KPS,Estate Kampar Sentosa,Riau,C,Plasma,27.5,3740,14,Mineral,1.065,Optimum,3.24,1.47,1.2,0.9,0.45,0.18,27.83,230268661,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00915,2026,KPS-C-003,KPS,Estate Kampar Sentosa,Riau,C,Plasma,28.4,3692,12,Podsolik Merah Kuning,1.162,Optimum,3.14,1.42,1.2,0.9,0.45,0.18,26.91,234848608,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00916,2026,KPS-C-004,KPS,Estate Kampar Sentosa,Riau,C,Plasma,29.5,4071,11,Mineral,1.268,Optimum,3.2,1.36,0.85,0.9,0.45,0.18,28.25,228446261,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00917,2026,KPS-C-005,KPS,Estate Kampar Sentosa,Riau,C,Plasma,28.1,4018,10,Mineral,0.934,Defisit,4.34,2.07,0.85,1.25,0.45,0.1,36.4,294816645,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00918,2026,KPS-C-006,KPS,Estate Kampar Sentosa,Riau,C,Plasma,28.7,4018,13,Mineral,1.149,Optimum,3.11,1.37,0.85,0.9,0.45,0.1,27.24,239995481,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00919,2026,KPS-C-007,KPS,Estate Kampar Sentosa,Riau,C,Plasma,30.9,3955,13,Mineral,1.017,Optimum,3.45,1.39,1.2,0.9,0.45,0.1,29.62,240132165,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00920,2026,KPS-C-008,KPS,Estate Kampar Sentosa,Riau,C,Plasma,26.8,3752,10,Mineral,1.269,Optimum,3.36,1.31,0.85,0.9,0.45,0.18,26.45,245558733,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00921,2026,KPS-C-009,KPS,Estate Kampar Sentosa,Riau,C,Plasma,30.2,4077,13,Mineral,0.976,Defisit,4.3,1.31,1.2,0.9,0.45,0.1,33.68,295255354,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00922,2026,KPS-C-010,KPS,Estate Kampar Sentosa,Riau,C,Plasma,27.2,3754,21,Podsolik Merah Kuning,1.056,Optimum,3.43,1.29,0.85,0.9,0.45,0.18,26.65,219573626,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00923,2026,KPS-C-011,KPS,Estate Kampar Sentosa,Riau,C,Plasma,26.2,3458,7,Mineral,1.23,Optimum,3.09,1.42,1.2,1.25,0.45,0.1,25.97,204192897,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00924,2026,KPS-C-012,KPS,Estate Kampar Sentosa,Riau,C,Plasma,27.1,3686,17,Podsolik Merah Kuning,0.968,Defisit,4.42,1.28,0.85,1.25,0.45,0.1,30.78,245651164,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00925,2026,KPS-C-013,KPS,Estate Kampar Sentosa,Riau,C,Plasma,31.6,4045,18,Gambut,1.024,Optimum,3.07,1.28,0.85,1.25,0.75,0.18,29.85,234649512,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00926,2026,KPS-C-014,KPS,Estate Kampar Sentosa,Riau,C,Plasma,27.3,3767,21,Mineral,1.233,Optimum,3.39,1.28,0.85,0.9,0.45,0.1,26.26,227483316,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00927,2026,KPS-C-015,KPS,Estate Kampar Sentosa,Riau,C,Plasma,29.5,3894,18,Gambut,1.126,Optimum,3.32,1.27,0.85,0.9,0.75,0.18,28.31,265474004,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00928,2026,KPS-C-016,KPS,Estate Kampar Sentosa,Riau,C,Plasma,29.5,3835,15,Mineral,1.017,Optimum,3.36,1.39,1.2,1.25,0.45,0.1,29.72,245251775,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00929,2026,KPS-C-017,KPS,Estate Kampar Sentosa,Riau,C,Plasma,31.4,4270,21,Gambut,1.125,Optimum,3.29,1.39,0.85,1.25,0.75,0.18,32.92,293347044,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00930,2026,KPS-C-018,KPS,Estate Kampar Sentosa,Riau,C,Plasma,28.1,3709,11,Gambut,1.133,Optimum,3.38,1.26,1.2,0.9,0.75,0.18,28.45,256812276,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00931,2026,KPS-C-019,KPS,Estate Kampar Sentosa,Riau,C,Plasma,28.3,3736,17,Mineral,1.124,Optimum,3.14,1.44,0.85,0.9,0.45,0.1,25.7,224346491,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00932,2026,KPS-C-020,KPS,Estate Kampar Sentosa,Riau,C,Plasma,28.7,3731,8,Aluvial,1.211,Optimum,3.16,1.28,0.85,0.9,0.45,0.18,25.45,235389970,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00933,2026,KPS-C-021,KPS,Estate Kampar Sentosa,Riau,C,Plasma,27.7,3656,12,Gambut,1.224,Optimum,3.11,1.26,1.2,1.25,0.75,0.1,28.04,248632718,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
