Tahun,Bulan,NamaBulan,Periode,BlokID,EstateKode,Estate,Wilayah,Afdeling,StatusKebun,LuasHa,UmurTanaman,JenisTanah,TBS_Ton,TonPerHa,JumlahJanjang,BJR_Kg,PotensiTonPerHa_Bulan,YieldGap_TonPerHa,PencapaianPotensi_Persen,CurahHujanBulanIni_mm,DefisitAirBulanIni_mm,CurahHujanLag24_32Bulan_mm,DefisitAirLag5_6Bulan_mm,K_Daun_Persen,RealisasiPupukSem1_Persen
2025,8,Agu,Agu-2025,KPS-A-015,KPS,Estate Kampar Sentosa,Riau,A,Plasma,30.3,11,Aluvial,51.64,1.704,4164,12.4,2.147,-0.443,79.4,53.5,96.5,169.9,0.0,1.098,89.6
2025,9,Sep,Sep-2025,KPS-A-015,KPS,Estate Kampar Sentosa,Riau,A,Plasma,30.3,11,Aluvial,45.9,1.515,3890,11.8,1.96,-0.445,77.3,47.2,102.8,173.2,8.0,1.098,89.6
2025,10,Okt,Okt-2025,KPS-A-015,KPS,Estate Kampar Sentosa,Riau,A,Plasma,30.3,11,Aluvial,40.44,1.335,2909,13.9,1.823,-0.489,73.2,197.4,0.0,154.3,8.0,1.098,89.6
2025,11,Nov,Nov-2025,KPS-A-015,KPS,Estate Kampar Sentosa,Riau,A,Plasma,30.3,11,Aluvial,38.78,1.28,3286,11.8,1.773,-0.493,72.2,267.0,0.0,157.8,19.3,1.098,89.6
2025,12,Des,Des-2025,KPS-A-015,KPS,Estate Kampar Sentosa,Riau,A,Plasma,30.3,11,Aluvial,43.8,1.446,3343,13.1,1.823,-0.378,79.3,474.2,0.0,179.3,19.3,1.098,89.6
2026,1,Jan,Jan-2026,KPS-A-015,KPS,Estate Kampar Sentosa,Riau,A,Plasma,30.3,12,Aluvial,47.43,1.565,3293,14.4,1.96,-0.395,79.9,396.4,0.0,178.4,48.2,1.098,89.6
2026,2,Feb,Feb-2026,KPS-A-015,KPS,Estate Kampar Sentosa,Riau,A,Plasma,30.3,12,Aluvial,46.42,1.532,3223,14.4,2.147,-0.615,71.4,248.1,0.0,181.5,99.7,1.098,89.6
2026,3,Mar,Mar-2026,KPS-A-015,KPS,Estate Kampar Sentosa,Riau,A,Plasma,30.3,12,Aluvial,52.37,1.728,3514,14.9,2.333,-0.605,74.1,331.4,0.0,187.7,51.4,1.098,89.6
2026,4,Apr,Apr-2026,KPS-A-015,KPS,Estate Kampar Sentosa,Riau,A,Plasma,30.3,12,Aluvial,59.58,1.966,4025,14.8,2.47,-0.504,79.6,302.5,0.0,193.9,0.0,1.098,89.6
2026,5,Mei,Mei-2026,KPS-A-015,KPS,Estate Kampar Sentosa,Riau,A,Plasma,30.3,12,Aluvial,64.08,2.115,5168,12.4,2.52,-0.405,83.9,256.8,0.0,201.8,0.0,1.098,89.6
2026,6,Jun,Jun-2026,KPS-A-015,KPS,Estate Kampar Sentosa,Riau,A,Plasma,30.3,12,Aluvial,60.65,2.002,4813,12.6,2.47,-0.468,81.0,94.6,55.4,194.0,0.0,1.098,89.6
2026,7,Jul,Jul-2026,KPS-A-015,KPS,Estate Kampar Sentosa,Riau,A,Plasma,30.3,12,Aluvial,59.97,1.979,3656,16.4,2.333,-0.354,84.8,107.0,43.0,186.4,0.0,1.098,89.6
2024,1,Jan,Jan-2024,KPS-A-016,KPS,Estate Kampar Sentosa,Riau,A,Plasma,27.2,5,Mineral,29.44,1.082,3679,8.0,1.26,-0.178,85.9,345.7,0.0,227.4,65.8,1.089,83.6
2024,2,Feb,Feb-2024,KPS-A-016,KPS,Estate Kampar Sentosa,Riau,A,Plasma,27.2,5,Mineral,36.0,1.324,4500,8.0,1.38,-0.056,95.9,207.7,0.0,245.1,40.0,1.089,83.6
2024,3,Mar,Mar-2024,KPS-A-016,KPS,Estate Kampar Sentosa,Riau,A,Plasma,27.2,5,Mineral,39.14,1.439,4893,8.0,1.5,-0.061,95.9,171.8,0.0,266.0,28.1,1.089,83.6
2024,4,Apr,Apr-2024,KPS-A-016,KPS,Estate Kampar Sentosa,Riau,A,Plasma,27.2,5,Mineral,44.91,1.651,5613,8.0,1.588,0.063,104.0,153.9,0.0,274.5,28.1,1.089,83.6
2024,5,Mei,Mei-2024,KPS-A-016,KPS,Estate Kampar Sentosa,Riau,A,Plasma,27.2,5,Mineral,48.18,1.771,6022,8.0,1.62,0.151,109.3,141.0,9.0,276.9,0.0,1.089,83.6
2024,6,Jun,Jun-2024,KPS-A-016,KPS,Estate Kampar Sentosa,Riau,A,Plasma,27.2,5,Mineral,43.47,1.598,5433,8.0,1.588,0.01,100.6,86.0,64.0,263.4,0.0,1.089,83.6
2024,7,Jul,Jul-2024,KPS-A-016,KPS,Estate Kampar Sentosa,Riau,A,Plasma,27.2,5,Mineral,41.85,1.539,5231,8.0,1.5,0.039,102.6,24.8,125.2,248.5,0.0,1.089,83.6
2024,8,Agu,Agu-2024,KPS-A-016,KPS,Estate Kampar Sentosa,Riau,A,Plasma,27.2,5,Mineral,34.24,1.259,4279,8.0,1.38,-0.121,91.2,87.0,63.0,207.5,0.0,1.089,83.6
2024,9,Sep,Sep-2024,KPS-A-016,KPS,Estate Kampar Sentosa,Riau,A,Plasma,27.2,5,Mineral,27.0,0.993,3375,8.0,1.26,-0.267,78.8,68.9,81.1,193.1,0.0,1.089,83.6
2024,10,Okt,Okt-2024,KPS-A-016,KPS,Estate Kampar Sentosa,Riau,A,Plasma,27.2,5,Mineral,26.2,0.963,3275,8.0,1.172,-0.209,82.2,195.8,0.0,173.3,4.5,1.089,83.6
2024,11,Nov,Nov-2024,KPS-A-016,KPS,Estate Kampar Sentosa,Riau,A,Plasma,27.2,5,Mineral,22.4,0.824,2800,8.0,1.14,-0.316,72.2,390.7,0.0,175.0,36.5,1.089,83.6
2024,12,Des,Des-2024,KPS-A-016,KPS,Estate Kampar Sentosa,Riau,A,Plasma,27.2,5,Mineral,22.94,0.843,2867,8.0,1.172,-0.329,71.9,143.9,6.1,158.3,94.6,1.089,83.6
2025,1,Jan,Jan-2025,KPS-A-016,KPS,Estate Kampar Sentosa,Riau,A,Plasma,27.2,6,Mineral,29.04,1.068,3088,9.4,1.47,-0.402,72.6,153.7,0.0,167.8,94.1,1.089,83.6
2025,2,Feb,Feb-2025,KPS-A-016,KPS,Estate Kampar Sentosa,Riau,A,Plasma,27.2,6,Mineral,30.74,1.13,3841,8.0,1.61,-0.48,70.2,252.8,0.0,169.5,72.0,1.089,83.6
2025,3,Mar,Mar-2025,KPS-A-016,KPS,Estate Kampar Sentosa,Riau,A,Plasma,27.2,6,Mineral,36.71,1.35,4476,8.2,1.75,-0.4,77.1,465.6,0.0,170.7,40.5,1.089,83.6
2025,4,Apr,Apr-2025,KPS-A-016,KPS,Estate Kampar Sentosa,Riau,A,Plasma,27.2,6,Mineral,40.67,1.495,4236,9.6,1.852,-0.357,80.7,134.1,15.9,202.2,0.0,1.089,83.6
2025,5,Mei,Mei-2025,KPS-A-016,KPS,Estate Kampar Sentosa,Riau,A,Plasma,27.2,6,Mineral,47.99,1.764,5999,8.0,1.89,-0.126,93.4,218.3,0.0,218.6,3.0,1.089,83.6
2025,6,Jun,Jun-2025,KPS-A-016,KPS,Estate Kampar Sentosa,Riau,A,Plasma,27.2,6,Mineral,43.31,1.592,4866,8.9,1.852,-0.26,86.0,111.4,38.6,208.6,3.0,1.089,83.6
2025,7,Jul,Jul-2025,KPS-A-016,KPS,Estate Kampar Sentosa,Riau,A,Plasma,27.2,6,Mineral,41.73,1.534,5089,8.2,1.75,-0.216,87.7,158.2,0.0,198.2,0.0,1.089,83.6
2025,8,Agu,Agu-2025,KPS-A-016,KPS,Estate Kampar Sentosa,Riau,A,Plasma,27.2,6,Mineral,34.48,1.267,4309,8.0,1.61,-0.343,78.7,53.5,96.5,169.9,0.0,1.089,83.6
2025,9,Sep,Sep-2025,KPS-A-016,KPS,Estate Kampar Sentosa,Riau,A,Plasma,27.2,6,Mineral,30.2,1.11,3775,8.0,1.47,-0.36,75.5,47.2,102.8,173.2,8.0,1.089,83.6
2025,10,Okt,Okt-2025,KPS-A-016,KPS,Estate Kampar Sentosa,Riau,A,Plasma,27.2,6,Mineral,25.48,0.937,2928,8.7,1.368,-0.431,68.5,197.4,0.0,154.3,8.0,1.089,83.6
2025,11,Nov,Nov-2025,KPS-A-016,KPS,Estate Kampar Sentosa,Riau,A,Plasma,27.2,6,Mineral,27.11,0.997,3388,8.0,1.33,-0.333,74.9,267.0,0.0,157.8,19.3,1.089,83.6
2025,12,Des,Des-2025,KPS-A-016,KPS,Estate Kampar Sentosa,Riau,A,Plasma,27.2,6,Mineral,27.76,1.021,3470,8.0,1.368,-0.347,74.6,474.2,0.0,179.3,19.3,1.089,83.6
2026,1,Jan,Jan-2026,KPS-A-016,KPS,Estate Kampar Sentosa,Riau,A,Plasma,27.2,7,Mineral,33.61,1.236,3295,10.2,1.68,-0.444,73.6,396.4,0.0,178.4,48.2,1.089,83.6
2026,2,Feb,Feb-2026,KPS-A-016,KPS,Estate Kampar Sentosa,Riau,A,Plasma,27.2,7,Mineral,36.19,1.33,3769,9.6,1.84,-0.51,72.3,248.1,0.0,181.5,99.7,1.089,83.6
2026,3,Mar,Mar-2026,KPS-A-016,KPS,Estate Kampar Sentosa,Riau,A,Plasma,27.2,7,Mineral,41.69,1.533,4904,8.5,2.0,-0.467,76.6,331.4,0.0,187.7,51.4,1.089,83.6
2026,4,Apr,Apr-2026,KPS-A-016,KPS,Estate Kampar Sentosa,Riau,A,Plasma,27.2,7,Mineral,47.37,1.741,4736,10.0,2.117,-0.376,82.3,302.5,0.0,193.9,0.0,1.089,83.6
2026,5,Mei,Mei-2026,KPS-A-016,KPS,Estate Kampar Sentosa,Riau,A,Plasma,27.2,7,Mineral,50.73,1.865,5898,8.6,2.16,-0.295,86.3,256.8,0.0,201.8,0.0,1.089,83.6
2026,6,Jun,Jun-2026,KPS-A-016,KPS,Estate Kampar Sentosa,Riau,A,Plasma,27.2,7,Mineral,47.47,1.745,5933,8.0,2.117,-0.372,82.4,94.6,55.4,194.0,0.0,1.089,83.6
2026,7,Jul,Jul-2026,KPS-A-016,KPS,Estate Kampar Sentosa,Riau,A,Plasma,27.2,7,Mineral,46.78,1.72,4822,9.7,2.0,-0.28,86.0,107.0,43.0,186.4,0.0,1.089,83.6
2024,1,Jan,Jan-2024,KPS-A-017,KPS,Estate Kampar Sentosa,Riau,A,Plasma,30.7,10,Podsolik Merah Kuning,52.17,1.699,4140,12.6,1.96,-0.261,86.7,345.7,0.0,227.4,65.8,1.099,83.4
2024,2,Feb,Feb-2024,KPS-A-017,KPS,Estate Kampar Sentosa,Riau,A,Plasma,30.7,10,Podsolik Merah Kuning,64.64,2.106,5213,12.4,2.147,-0.041,98.1,207.7,0.0,245.1,40.0,1.099,83.4
2024,3,Mar,Mar-2024,KPS-A-017,KPS,Estate Kampar Sentosa,Riau,A,Plasma,30.7,10,Podsolik Merah Kuning,74.3,2.42,6244,11.9,2.333,0.087,103.7,171.8,0.0,266.0,28.1,1.099,83.4
2024,4,Apr,Apr-2024,KPS-A-017,KPS,Estate Kampar Sentosa,Riau,A,Plasma,30.7,10,Podsolik Merah Kuning,77.72,2.532,6530,11.9,2.47,0.062,102.5,153.9,0.0,274.5,28.1,1.099,83.4
2024,5,Mei,Mei-2024,KPS-A-017,KPS,Estate Kampar Sentosa,Riau,A,Plasma,30.7,10,Podsolik Merah Kuning,81.57,2.657,7348,11.1,2.52,0.137,105.4,141.0,9.0,276.9,0.0,1.099,83.4
2024,6,Jun,Jun-2024,KPS-A-017,KPS,Estate Kampar Sentosa,Riau,A,Plasma,30.7,10,Podsolik Merah Kuning,72.96,2.376,5404,13.5,2.47,-0.094,96.2,86.0,64.0,263.4,0.0,1.099,83.4
2024,7,Jul,Jul-2024,KPS-A-017,KPS,Estate Kampar Sentosa,Riau,A,Plasma,30.7,10,Podsolik Merah Kuning,69.14,2.252,6522,10.6,2.333,-0.081,96.5,24.8,125.2,248.5,0.0,1.099,83.4
2024,8,Agu,Agu-2024,KPS-A-017,KPS,Estate Kampar Sentosa,Riau,A,Plasma,30.7,10,Podsolik Merah Kuning,60.66,1.976,4776,12.7,2.147,-0.171,92.0,87.0,63.0,207.5,0.0,1.099,83.4
2024,9,Sep,Sep-2024,KPS-A-017,KPS,Estate Kampar Sentosa,Riau,A,Plasma,30.7,10,Podsolik Merah Kuning,49.83,1.623,3954,12.6,1.96,-0.337,82.8,68.9,81.1,193.1,0.0,1.099,83.4
2024,10,Okt,Okt-2024,KPS-A-017,KPS,Estate Kampar Sentosa,Riau,A,Plasma,30.7,10,Podsolik Merah Kuning,44.82,1.46,3830,11.7,1.823,-0.364,80.1,195.8,0.0,173.3,4.5,1.099,83.4
2024,11,Nov,Nov-2024,KPS-A-017,KPS,Estate Kampar Sentosa,Riau,A,Plasma,30.7,10,Podsolik Merah Kuning,39.53,1.288,3240,12.2,1.773,-0.486,72.6,390.7,0.0,175.0,36.5,1.099,83.4
2024,12,Des,Des-2024,KPS-A-017,KPS,Estate Kampar Sentosa,Riau,A,Plasma,30.7,10,Podsolik Merah Kuning,39.25,1.278,3326,11.8,1.823,-0.545,70.1,143.9,6.1,158.3,94.6,1.099,83.4
2025,1,Jan,Jan-2025,KPS-A-017,KPS,Estate Kampar Sentosa,Riau,A,Plasma,30.7,11,Podsolik Merah Kuning,40.65,1.324,3277,12.4,1.96,-0.636,67.6,153.7,0.0,167.8,94.1,1.099,83.4
2025,2,Feb,Feb-2025,KPS-A-017,KPS,Estate Kampar Sentosa,Riau,A,Plasma,30.7,11,Podsolik Merah Kuning,49.51,1.613,3837,12.9,2.147,-0.534,75.1,252.8,0.0,169.5,72.0,1.099,83.4
2025,3,Mar,Mar-2025,KPS-A-017,KPS,Estate Kampar Sentosa,Riau,A,Plasma,30.7,11,Podsolik Merah Kuning,55.81,1.818,4196,13.3,2.333,-0.515,77.9,465.6,0.0,170.7,40.5,1.099,83.4
2025,4,Apr,Apr-2025,KPS-A-017,KPS,Estate Kampar Sentosa,Riau,A,Plasma,30.7,11,Podsolik Merah Kuning,65.92,2.147,4609,14.3,2.47,-0.323,86.9,134.1,15.9,202.2,0.0,1.099,83.4
2025,5,Mei,Mei-2025,KPS-A-017,KPS,Estate Kampar Sentosa,Riau,A,Plasma,30.7,11,Podsolik Merah Kuning,69.68,2.27,4941,14.1,2.52,-0.25,90.1,218.3,0.0,218.6,3.0,1.099,83.4
2025,6,Jun,Jun-2025,KPS-A-017,KPS,Estate Kampar Sentosa,Riau,A,Plasma,30.7,11,Podsolik Merah Kuning,69.05,2.249,5311,13.0,2.47,-0.221,91.1,111.4,38.6,208.6,3.0,1.099,83.4
2025,7,Jul,Jul-2025,KPS-A-017,KPS,Estate Kampar Sentosa,Riau,A,Plasma,30.7,11,Podsolik Merah Kuning,64.04,2.086,4779,13.4,2.333,-0.247,89.4,158.2,0.0,198.2,0.0,1.099,83.4
2025,8,Agu,Agu-2025,KPS-A-017,KPS,Estate Kampar Sentosa,Riau,A,Plasma,30.7,11,Podsolik Merah Kuning,51.34,1.672,3399,15.1,2.147,-0.474,77.9,53.5,96.5,169.9,0.0,1.099,83.4
2025,9,Sep,Sep-2025,KPS-A-017,KPS,Estate Kampar Sentosa,Riau,A,Plasma,30.7,11,Podsolik Merah Kuning,46.14,1.503,3319,13.9,1.96,-0.457,76.7,47.2,102.8,173.2,8.0,1.099,83.4
2025,10,Okt,Okt-2025,KPS-A-017,KPS,Estate Kampar Sentosa,Riau,A,Plasma,30.7,11,Podsolik Merah Kuning,41.99,1.368,3280,12.8,1.823,-0.456,75.0,197.4,0.0,154.3,8.0,1.099,83.4
2025,11,Nov,Nov-2025,KPS-A-017,KPS,Estate Kampar Sentosa,Riau,A,Plasma,30.7,11,Podsolik Merah Kuning,39.32,1.281,2788,14.1,1.773,-0.493,72.2,267.0,0.0,157.8,19.3,1.099,83.4
2025,12,Des,Des-2025,KPS-A-017,KPS,Estate Kampar Sentosa,Riau,A,Plasma,30.7,11,Podsolik Merah Kuning,43.0,1.401,3184,13.5,1.823,-0.423,76.8,474.2,0.0,179.3,19.3,1.099,83.4
2026,1,Jan,Jan-2026,KPS-A-017,KPS,Estate Kampar Sentosa,Riau,A,Plasma,30.7,12,Podsolik Merah Kuning,48.2,1.57,3370,14.3,1.96,-0.39,80.1,396.4,0.0,178.4,48.2,1.099,83.4
2026,2,Feb,Feb-2026,KPS-A-017,KPS,Estate Kampar Sentosa,Riau,A,Plasma,30.7,12,Podsolik Merah Kuning,48.75,1.588,3532,13.8,2.147,-0.559,74.0,248.1,0.0,181.5,99.7,1.099,83.4
2026,3,Mar,Mar-2026,KPS-A-017,KPS,Estate Kampar Sentosa,Riau,A,Plasma,30.7,12,Podsolik Merah Kuning,53.63,1.747,4256,12.6,2.333,-0.587,74.9,331.4,0.0,187.7,51.4,1.099,83.4
2026,4,Apr,Apr-2026,KPS-A-017,KPS,Estate Kampar Sentosa,Riau,A,Plasma,30.7,12,Podsolik Merah Kuning,63.69,2.075,4788,13.3,2.47,-0.395,84.0,302.5,0.0,193.9,0.0,1.099,83.4
2026,5,Mei,Mei-2026,KPS-A-017,KPS,Estate Kampar Sentosa,Riau,A,Plasma,30.7,12,Podsolik Merah Kuning,69.56,2.266,5077,13.7,2.52,-0.254,89.9,256.8,0.0,201.8,0.0,1.099,83.4
2026,6,Jun,Jun-2026,KPS-A-017,KPS,Estate Kampar Sentosa,Riau,A,Plasma,30.7,12,Podsolik Merah Kuning,64.0,2.085,4671,13.7,2.47,-0.385,84.4,94.6,55.4,194.0,0.0,1.099,83.4
2026,7,Jul,Jul-2026,KPS-A-017,KPS,Estate Kampar Sentosa,Riau,A,Plasma,30.7,12,Podsolik Merah Kuning,55.33,1.802,4129,13.4,2.333,-0.531,77.2,107.0,43.0,186.4,0.0,1.099,83.4
2024,1,Jan,Jan-2024,KPS-A-018,KPS,Estate Kampar Sentosa,Riau,A,Plasma,31.6,12,Aluvial,45.62,1.444,3563,12.8,1.96,-0.516,73.7,345.7,0.0,227.4,65.8,0.966,83.6
2024,2,Feb,Feb-2024,KPS-A-018,KPS,Estate Kampar Sentosa,Riau,A,Plasma,31.6,12,Aluvial,54.55,1.726,3685,14.8,2.147,-0.421,80.4,207.7,0.0,245.1,40.0,0.966,83.6
2024,3,Mar,Mar-2024,KPS-A-018,KPS,Estate Kampar Sentosa,Riau,A,Plasma,31.6,12,Aluvial,64.72,2.048,5304,12.2,2.333,-0.285,87.8,171.8,0.0,266.0,28.1,0.966,83.6
2024,4,Apr,Apr-2024,KPS-A-018,KPS,Estate Kampar Sentosa,Riau,A,Plasma,31.6,12,Aluvial,67.58,2.139,4792,14.1,2.47,-0.331,86.6,153.9,0.0,274.5,28.1,0.966,83.6
2024,5,Mei,Mei-2024,KPS-A-018,KPS,Estate Kampar Sentosa,Riau,A,Plasma,31.6,12,Aluvial,76.91,2.434,5782,13.3,2.52,-0.086,96.6,141.0,9.0,276.9,0.0,0.966,83.6
2024,6,Jun,Jun-2024,KPS-A-018,KPS,Estate Kampar Sentosa,Riau,A,Plasma,31.6,12,Aluvial,70.03,2.216,5345,13.1,2.47,-0.254,89.7,86.0,64.0,263.4,0.0,0.966,83.6
2024,7,Jul,Jul-2024,KPS-A-018,KPS,Estate Kampar Sentosa,Riau,A,Plasma,31.6,12,Aluvial,62.38,1.974,4553,13.7,2.333,-0.359,84.6,24.8,125.2,248.5,0.0,0.966,83.6
2024,8,Agu,Agu-2024,KPS-A-018,KPS,Estate Kampar Sentosa,Riau,A,Plasma,31.6,12,Aluvial,54.22,1.716,3818,14.2,2.147,-0.431,79.9,87.0,63.0,207.5,0.0,0.966,83.6
2024,9,Sep,Sep-2024,KPS-A-018,KPS,Estate Kampar Sentosa,Riau,A,Plasma,31.6,12,Aluvial,46.15,1.46,3097,14.9,1.96,-0.5,74.5,68.9,81.1,193.1,0.0,0.966,83.6
2024,10,Okt,Okt-2024,KPS-A-018,KPS,Estate Kampar Sentosa,Riau,A,Plasma,31.6,12,Aluvial,40.38,1.278,2863,14.1,1.823,-0.545,70.1,195.8,0.0,173.3,4.5,0.966,83.6
2024,11,Nov,Nov-2024,KPS-A-018,KPS,Estate Kampar Sentosa,Riau,A,Plasma,31.6,12,Aluvial,35.59,1.126,2506,14.2,1.773,-0.647,63.5,390.7,0.0,175.0,36.5,0.966,83.6
2024,12,Des,Des-2024,KPS-A-018,KPS,Estate Kampar Sentosa,Riau,A,Plasma,31.6,12,Aluvial,35.19,1.114,2550,13.8,1.823,-0.71,61.1,143.9,6.1,158.3,94.6,0.966,83.6
2025,1,Jan,Jan-2025,KPS-A-018,KPS,Estate Kampar Sentosa,Riau,A,Plasma,31.6,13,Aluvial,35.46,1.122,2348,15.1,1.89,-0.768,59.4,153.7,0.0,167.8,94.1,0.966,83.6
2025,2,Feb,Feb-2025,KPS-A-018,KPS,Estate Kampar Sentosa,Riau,A,Plasma,31.6,13,Aluvial,42.03,1.33,3068,13.7,2.07,-0.74,64.3,252.8,0.0,169.5,72.0,0.966,83.6
2025,3,Mar,Mar-2025,KPS-A-018,KPS,Estate Kampar Sentosa,Riau,A,Plasma,31.6,13,Aluvial,44.16,1.398,3345,13.2,2.25,-0.852,62.1,465.6,0.0,170.7,40.5,0.966,83.6
2025,4,Apr,Apr-2025,KPS-A-018,KPS,Estate Kampar Sentosa,Riau,A,Plasma,31.6,13,Aluvial,57.51,1.82,4137,13.9,2.382,-0.562,76.4,134.1,15.9,202.2,0.0,0.966,83.6
2025,5,Mei,Mei-2025,KPS-A-018,KPS,Estate Kampar Sentosa,Riau,A,Plasma,31.6,13,Aluvial,60.68,1.92,3914,15.5,2.43,-0.51,79.0,218.3,0.0,218.6,3.0,0.966,83.6
2025,6,Jun,Jun-2025,KPS-A-018,KPS,Estate Kampar Sentosa,Riau,A,Plasma,31.6,13,Aluvial,55.08,1.743,3962,13.9,2.382,-0.639,73.2,111.4,38.6,208.6,3.0,0.966,83.6
2025,7,Jul,Jul-2025,KPS-A-018,KPS,Estate Kampar Sentosa,Riau,A,Plasma,31.6,13,Aluvial,55.33,1.751,3616,15.3,2.25,-0.499,77.8,158.2,0.0,198.2,0.0,0.966,83.6
2025,8,Agu,Agu-2025,KPS-A-018,KPS,Estate Kampar Sentosa,Riau,A,Plasma,31.6,13,Aluvial,44.71,1.415,3361,13.3,2.07,-0.655,68.3,53.5,96.5,169.9,0.0,0.966,83.6
2025,9,Sep,Sep-2025,KPS-A-018,KPS,Estate Kampar Sentosa,Riau,A,Plasma,31.6,13,Aluvial,39.75,1.258,2722,14.6,1.89,-0.632,66.6,47.2,102.8,173.2,8.0,0.966,83.6
2025,10,Okt,Okt-2025,KPS-A-018,KPS,Estate Kampar Sentosa,Riau,A,Plasma,31.6,13,Aluvial,35.64,1.128,2601,13.7,1.758,-0.63,64.2,197.4,0.0,154.3,8.0,0.966,83.6
2025,11,Nov,Nov-2025,KPS-A-018,KPS,Estate Kampar Sentosa,Riau,A,Plasma,31.6,13,Aluvial,36.4,1.152,2493,14.6,1.71,-0.558,67.4,267.0,0.0,157.8,19.3,0.966,83.6
2025,12,Des,Des-2025,KPS-A-018,KPS,Estate Kampar Sentosa,Riau,A,Plasma,31.6,13,Aluvial,37.69,1.193,2529,14.9,1.758,-0.566,67.8,474.2,0.0,179.3,19.3,0.966,83.6
2026,1,Jan,Jan-2026,KPS-A-018,KPS,Estate Kampar Sentosa,Riau,A,Plasma,31.6,14,Aluvial,38.91,1.231,2288,17.0,1.89,-0.659,65.1,396.4,0.0,178.4,48.2,0.966,83.6
2026,2,Feb,Feb-2026,KPS-A-018,KPS,Estate Kampar Sentosa,Riau,A,Plasma,31.6,14,Aluvial,42.99,1.361,2828,15.2,2.07,-0.709,65.7,248.1,0.0,181.5,99.7,0.966,83.6
2026,3,Mar,Mar-2026,KPS-A-018,KPS,Estate Kampar Sentosa,Riau,A,Plasma,31.6,14,Aluvial,49.91,1.579,3119,16.0,2.25,-0.671,70.2,331.4,0.0,187.7,51.4,0.966,83.6
2026,4,Apr,Apr-2026,KPS-A-018,KPS,Estate Kampar Sentosa,Riau,A,Plasma,31.6,14,Aluvial,52.4,1.658,3316,15.8,2.382,-0.723,69.6,302.5,0.0,193.9,0.0,0.966,83.6
2026,5,Mei,Mei-2026,KPS-A-018,KPS,Estate Kampar Sentosa,Riau,A,Plasma,31.6,14,Aluvial,60.14,1.903,3689,16.3,2.43,-0.527,78.3,256.8,0.0,201.8,0.0,0.966,83.6
2026,6,Jun,Jun-2026,KPS-A-018,KPS,Estate Kampar Sentosa,Riau,A,Plasma,31.6,14,Aluvial,55.16,1.746,3342,16.5,2.382,-0.636,73.3,94.6,55.4,194.0,0.0,0.966,83.6
2026,7,Jul,Jul-2026,KPS-A-018,KPS,Estate Kampar Sentosa,Riau,A,Plasma,31.6,14,Aluvial,52.01,1.646,3355,15.5,2.25,-0.604,73.1,107.0,43.0,186.4,0.0,0.966,83.6
2024,1,Jan,Jan-2024,KPS-A-019,KPS,Estate Kampar Sentosa,Riau,A,Plasma,26.0,11,Mineral,46.55,1.79,4156,11.2,1.96,-0.17,91.3,345.7,0.0,227.4,65.8,1.163,93.1
2024,2,Feb,Feb-2024,KPS-A-019,KPS,Estate Kampar Sentosa,Riau,A,Plasma,26.0,11,Mineral,54.09,2.08,4225,12.8,2.147,-0.066,96.9,207.7,0.0,245.1,40.0,1.163,93.1
2024,3,Mar,Mar-2024,KPS-A-019,KPS,Estate Kampar Sentosa,Riau,A,Plasma,26.0,11,Mineral,57.3,2.204,4856,11.8,2.333,-0.129,94.5,171.8,0.0,266.0,28.1,1.163,93.1
2024,4,Apr,Apr-2024,KPS-A-019,KPS,Estate Kampar Sentosa,Riau,A,Plasma,26.0,11,Mineral,62.95,2.421,4879,12.9,2.47,-0.049,98.0,153.9,0.0,274.5,28.1,1.163,93.1
2024,5,Mei,Mei-2024,KPS-A-019,KPS,Estate Kampar Sentosa,Riau,A,Plasma,26.0,11,Mineral,70.08,2.696,5652,12.4,2.52,0.176,107.0,141.0,9.0,276.9,0.0,1.163,93.1
2024,6,Jun,Jun-2024,KPS-A-019,KPS,Estate Kampar Sentosa,Riau,A,Plasma,26.0,11,Mineral,63.83,2.455,5025,12.7,2.47,-0.015,99.4,86.0,64.0,263.4,0.0,1.163,93.1
2024,7,Jul,Jul-2024,KPS-A-019,KPS,Estate Kampar Sentosa,Riau,A,Plasma,26.0,11,Mineral,59.53,2.29,4345,13.7,2.333,-0.044,98.1,24.8,125.2,248.5,0.0,1.163,93.1
2024,8,Agu,Agu-2024,KPS-A-019,KPS,Estate Kampar Sentosa,Riau,A,Plasma,26.0,11,Mineral,46.01,1.769,3898,11.8,2.147,-0.377,82.4,87.0,63.0,207.5,0.0,1.163,93.1
2024,9,Sep,Sep-2024,KPS-A-019,KPS,Estate Kampar Sentosa,Riau,A,Plasma,26.0,11,Mineral,43.91,1.689,3377,13.0,1.96,-0.271,86.2,68.9,81.1,193.1,0.0,1.163,93.1
2024,10,Okt,Okt-2024,KPS-A-019,KPS,Estate Kampar Sentosa,Riau,A,Plasma,26.0,11,Mineral,36.66,1.41,2956,12.4,1.823,-0.413,77.3,195.8,0.0,173.3,4.5,1.163,93.1
2024,11,Nov,Nov-2024,KPS-A-019,KPS,Estate Kampar Sentosa,Riau,A,Plasma,26.0,11,Mineral,33.47,1.287,2246,14.9,1.773,-0.486,72.6,390.7,0.0,175.0,36.5,1.163,93.1
2024,12,Des,Des-2024,KPS-A-019,KPS,Estate Kampar Sentosa,Riau,A,Plasma,26.0,11,Mineral,34.3,1.319,2811,12.2,1.823,-0.504,72.4,143.9,6.1,158.3,94.6,1.163,93.1
