LSU_ID,Tahun,TanggalSampling,BlokID,EstateKode,Estate,Wilayah,Afdeling,StatusKebun,LuasHa,TahunTanam,UmurTanaman,JenisTanah,Topografi,SPH,N_Persen,P_Persen,K_Persen,Mg_Persen,Ca_Persen,B_ppm,KritisN,KritisP,KritisK,KritisMg,KritisB,StatusN,StatusP,StatusK,StatusMg,StatusB,Laboratorium
LSU-01837,2025,2025-03-13,KPS-C-007,KPS,Estate Kampar Sentosa,Riau,C,Plasma,30.9,2013,12,Mineral,Datar,128,2.622,0.1612,1.024,0.232,0.734,20.1,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Defisit,Optimum,Lab Agronomi Pusat Palmaraya
LSU-01838,2026,2026-04-25,KPS-C-007,KPS,Estate Kampar Sentosa,Riau,C,Plasma,30.9,2013,13,Mineral,Datar,128,2.688,0.1513,1.017,0.237,0.698,18.9,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Defisit,Optimum,Lab Independen Nusa Analitika
LSU-01839,2025,2025-04-24,KPS-C-008,KPS,Estate Kampar Sentosa,Riau,C,Plasma,26.8,2016,9,Mineral,Datar,140,2.768,0.1471,1.015,0.274,0.673,18.8,2.5,0.15,1.0,0.24,15.0,Optimum,Defisit,Optimum,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-01840,2026,2026-03-22,KPS-C-008,KPS,Estate Kampar Sentosa,Riau,C,Plasma,26.8,2016,10,Mineral,Datar,140,2.704,0.171,1.269,0.288,0.634,11.6,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Defisit,Lab Independen Nusa Analitika
LSU-01841,2025,2025-04-07,KPS-C-009,KPS,Estate Kampar Sentosa,Riau,C,Plasma,30.2,2013,12,Mineral,Datar,135,2.508,0.1421,1.092,0.203,0.629,13.1,2.5,0.15,1.0,0.24,15.0,Optimum,Defisit,Optimum,Defisit,Defisit,Lab Agronomi Pusat Palmaraya
LSU-01842,2026,2026-04-25,KPS-C-009,KPS,Estate Kampar Sentosa,Riau,C,Plasma,30.2,2013,13,Mineral,Datar,135,2.571,0.1562,0.976,0.236,0.499,18.8,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Defisit,Defisit,Optimum,Lab Independen Nusa Analitika
LSU-01843,2025,2025-03-17,KPS-C-010,KPS,Estate Kampar Sentosa,Riau,C,Plasma,27.2,2005,20,Podsolik Merah Kuning,Datar,138,2.613,0.1471,1.199,0.269,0.582,22.0,2.5,0.15,1.0,0.24,15.0,Optimum,Defisit,Optimum,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-01844,2026,2026-04-19,KPS-C-010,KPS,Estate Kampar Sentosa,Riau,C,Plasma,27.2,2005,21,Podsolik Merah Kuning,Datar,138,2.554,0.1447,1.056,0.289,0.513,13.8,2.5,0.15,1.0,0.24,15.0,Optimum,Defisit,Optimum,Optimum,Defisit,Lab Independen Nusa Analitika
LSU-01845,2025,2025-04-04,KPS-C-011,KPS,Estate Kampar Sentosa,Riau,C,Plasma,26.2,2019,6,Mineral,Datar,132,2.676,0.1685,1.101,0.272,0.589,16.2,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-01846,2026,2026-03-28,KPS-C-011,KPS,Estate Kampar Sentosa,Riau,C,Plasma,26.2,2019,7,Mineral,Datar,132,2.435,0.1733,1.23,0.211,0.522,22.6,2.5,0.15,1.0,0.24,15.0,Defisit,Optimum,Optimum,Defisit,Optimum,Lab Agronomi Pusat Palmaraya
LSU-01847,2025,2025-03-04,KPS-C-012,KPS,Estate Kampar Sentosa,Riau,C,Plasma,27.1,2009,16,Podsolik Merah Kuning,Datar,136,2.539,0.1703,1.117,0.247,0.701,18.0,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-01848,2026,2026-03-22,KPS-C-012,KPS,Estate Kampar Sentosa,Riau,C,Plasma,27.1,2009,17,Podsolik Merah Kuning,Datar,136,2.364,0.1442,0.968,0.315,0.583,15.7,2.5,0.15,1.0,0.24,15.0,Defisit,Defisit,Defisit,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-01849,2025,2025-03-25,KPS-C-013,KPS,Estate Kampar Sentosa,Riau,C,Plasma,31.6,2008,17,Gambut,Datar,128,2.625,0.1643,1.107,0.269,0.476,16.6,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-01850,2026,2026-04-15,KPS-C-013,KPS,Estate Kampar Sentosa,Riau,C,Plasma,31.6,2008,18,Gambut,Datar,128,2.494,0.1491,1.024,0.299,0.634,14.5,2.5,0.15,1.0,0.24,15.0,Defisit,Defisit,Optimum,Optimum,Defisit,Lab Independen Nusa Analitika
LSU-01851,2025,2025-03-20,KPS-C-014,KPS,Estate Kampar Sentosa,Riau,C,Plasma,27.3,2005,20,Mineral,Berbukit,138,2.612,0.1646,1.139,0.266,0.616,15.6,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Optimum,Lab Independen Nusa Analitika
LSU-01852,2026,2026-03-12,KPS-C-014,KPS,Estate Kampar Sentosa,Riau,C,Plasma,27.3,2005,21,Mineral,Berbukit,138,2.627,0.1763,1.233,0.316,0.717,17.9,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Optimum,Lab Independen Nusa Analitika
LSU-01853,2025,2025-04-10,KPS-C-015,KPS,Estate Kampar Sentosa,Riau,C,Plasma,29.5,2008,17,Gambut,Datar,132,2.465,0.168,1.135,0.258,0.666,6.0,2.5,0.15,1.0,0.24,15.0,Defisit,Optimum,Optimum,Optimum,Defisit,Lab Independen Nusa Analitika
LSU-01854,2026,2026-04-20,KPS-C-015,KPS,Estate Kampar Sentosa,Riau,C,Plasma,29.5,2008,18,Gambut,Datar,132,2.514,0.1512,1.126,0.278,0.699,13.4,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Defisit,Lab Agronomi Pusat Palmaraya
LSU-01855,2025,2025-04-11,KPS-C-016,KPS,Estate Kampar Sentosa,Riau,C,Plasma,29.5,2011,14,Mineral,Datar,130,2.52,0.1455,1.031,0.247,0.666,20.8,2.5,0.15,1.0,0.24,15.0,Optimum,Defisit,Optimum,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-01856,2026,2026-04-17,KPS-C-016,KPS,Estate Kampar Sentosa,Riau,C,Plasma,29.5,2011,15,Mineral,Datar,130,2.462,0.1442,1.017,0.216,0.552,17.5,2.5,0.15,1.0,0.24,15.0,Defisit,Defisit,Optimum,Defisit,Optimum,Lab Independen Nusa Analitika
LSU-01857,2025,2025-03-05,KPS-C-017,KPS,Estate Kampar Sentosa,Riau,C,Plasma,31.4,2005,20,Gambut,Bergelombang,136,2.636,0.1684,1.175,0.303,0.55,11.6,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Defisit,Lab Independen Nusa Analitika
LSU-01858,2026,2026-04-24,KPS-C-017,KPS,Estate Kampar Sentosa,Riau,C,Plasma,31.4,2005,21,Gambut,Bergelombang,136,2.448,0.1392,1.125,0.253,0.48,14.0,2.5,0.15,1.0,0.24,15.0,Defisit,Defisit,Optimum,Optimum,Defisit,Lab Independen Nusa Analitika
LSU-01859,2025,2025-04-26,KPS-C-018,KPS,Estate Kampar Sentosa,Riau,C,Plasma,28.1,2015,10,Gambut,Datar,132,2.614,0.1406,1.268,0.25,0.659,17.9,2.5,0.15,1.0,0.24,15.0,Optimum,Defisit,Optimum,Optimum,Optimum,Lab Independen Nusa Analitika
LSU-01860,2026,2026-03-19,KPS-C-018,KPS,Estate Kampar Sentosa,Riau,C,Plasma,28.1,2015,11,Gambut,Datar,132,2.6,0.1786,1.133,0.175,0.642,11.8,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Defisit,Defisit,Lab Independen Nusa Analitika
LSU-01861,2025,2025-03-25,KPS-C-019,KPS,Estate Kampar Sentosa,Riau,C,Plasma,28.3,2009,16,Mineral,Bergelombang,132,2.637,0.1574,1.02,0.242,0.48,20.6,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-01862,2026,2026-03-20,KPS-C-019,KPS,Estate Kampar Sentosa,Riau,C,Plasma,28.3,2009,17,Mineral,Bergelombang,132,2.513,0.1548,1.124,0.268,0.58,15.9,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-01863,2025,2025-03-01,KPS-C-020,KPS,Estate Kampar Sentosa,Riau,C,Plasma,28.7,2018,7,Aluvial,Berbukit,130,2.551,0.1613,1.234,0.229,0.561,14.2,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Defisit,Defisit,Lab Independen Nusa Analitika
LSU-01864,2026,2026-04-03,KPS-C-020,KPS,Estate Kampar Sentosa,Riau,C,Plasma,28.7,2018,8,Aluvial,Berbukit,130,2.548,0.1502,1.211,0.29,0.471,13.9,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Defisit,Lab Agronomi Pusat Palmaraya
LSU-01865,2025,2025-03-06,KPS-C-021,KPS,Estate Kampar Sentosa,Riau,C,Plasma,27.7,2014,11,Gambut,Berbukit,132,2.573,0.1342,0.896,0.276,0.554,16.6,2.5,0.15,1.0,0.24,15.0,Optimum,Defisit,Defisit,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-01866,2026,2026-04-16,KPS-C-021,KPS,Estate Kampar Sentosa,Riau,C,Plasma,27.7,2014,12,Gambut,Berbukit,132,2.391,0.1609,1.224,0.224,0.619,18.2,2.5,0.15,1.0,0.24,15.0,Defisit,Optimum,Optimum,Defisit,Optimum,Lab Agronomi Pusat Palmaraya
LSU-01867,2025,2025-04-01,KPS-C-022,KPS,Estate Kampar Sentosa,Riau,C,Plasma,28.9,2011,14,Podsolik Merah Kuning,Berbukit,138,2.614,0.1551,1.225,0.224,0.579,16.9,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Defisit,Optimum,Lab Agronomi Pusat Palmaraya
LSU-01868,2026,2026-03-12,KPS-C-022,KPS,Estate Kampar Sentosa,Riau,C,Plasma,28.9,2011,15,Podsolik Merah Kuning,Berbukit,138,2.658,0.1604,1.035,0.282,0.578,22.0,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-01869,2025,2025-04-17,KPS-C-023,KPS,Estate Kampar Sentosa,Riau,C,Plasma,30.6,2016,9,Aluvial,Datar,138,2.572,0.1467,1.067,0.252,0.635,14.5,2.5,0.15,1.0,0.24,15.0,Optimum,Defisit,Optimum,Optimum,Defisit,Lab Independen Nusa Analitika
LSU-01870,2026,2026-04-04,KPS-C-023,KPS,Estate Kampar Sentosa,Riau,C,Plasma,30.6,2016,10,Aluvial,Datar,138,2.45,0.1257,1.208,0.26,0.622,12.4,2.5,0.15,1.0,0.24,15.0,Defisit,Defisit,Optimum,Optimum,Defisit,Lab Agronomi Pusat Palmaraya
LSU-01871,2025,2025-03-25,KPS-C-024,KPS,Estate Kampar Sentosa,Riau,C,Plasma,24.8,2007,18,Podsolik Merah Kuning,Datar,132,2.586,0.1538,1.141,0.277,0.671,17.2,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Optimum,Lab Independen Nusa Analitika
LSU-01872,2026,2026-03-07,KPS-C-024,KPS,Estate Kampar Sentosa,Riau,C,Plasma,24.8,2007,19,Podsolik Merah Kuning,Datar,132,2.642,0.1866,1.145,0.253,0.574,14.8,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Defisit,Lab Independen Nusa Analitika
LSU-01873,2025,2025-03-01,KPS-D-001,KPS,Estate Kampar Sentosa,Riau,D,Plasma,30.8,2019,6,Mineral,Datar,140,2.56,0.16,1.237,0.258,0.653,18.1,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Optimum,Lab Independen Nusa Analitika
LSU-01874,2026,2026-03-05,KPS-D-001,KPS,Estate Kampar Sentosa,Riau,D,Plasma,30.8,2019,7,Mineral,Datar,140,2.637,0.1723,1.015,0.279,0.533,20.5,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-01875,2025,2025-04-18,KPS-D-002,KPS,Estate Kampar Sentosa,Riau,D,Plasma,28.8,2009,16,Aluvial,Datar,140,2.517,0.1728,1.311,0.321,0.551,21.8,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Optimum,Lab Independen Nusa Analitika
LSU-01876,2026,2026-04-26,KPS-D-002,KPS,Estate Kampar Sentosa,Riau,D,Plasma,28.8,2009,17,Aluvial,Datar,140,2.663,0.171,1.192,0.29,0.687,19.1,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Optimum,Lab Independen Nusa Analitika
LSU-01877,2025,2025-03-09,KPS-D-003,KPS,Estate Kampar Sentosa,Riau,D,Plasma,29.1,2012,13,Gambut,Berbukit,143,2.451,0.1472,1.087,0.276,0.601,9.9,2.5,0.15,1.0,0.24,15.0,Defisit,Defisit,Optimum,Optimum,Defisit,Lab Independen Nusa Analitika
LSU-01878,2026,2026-04-23,KPS-D-003,KPS,Estate Kampar Sentosa,Riau,D,Plasma,29.1,2012,14,Gambut,Berbukit,143,2.607,0.1644,1.028,0.275,0.619,13.4,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Defisit,Lab Agronomi Pusat Palmaraya
LSU-01879,2025,2025-03-24,KPS-D-004,KPS,Estate Kampar Sentosa,Riau,D,Plasma,30.0,2009,16,Mineral,Bergelombang,135,2.796,0.1743,1.038,0.262,0.515,16.7,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Optimum,Lab Independen Nusa Analitika
LSU-01880,2026,2026-03-28,KPS-D-004,KPS,Estate Kampar Sentosa,Riau,D,Plasma,30.0,2009,17,Mineral,Bergelombang,135,2.484,0.1678,1.226,0.25,0.639,15.2,2.5,0.15,1.0,0.24,15.0,Defisit,Optimum,Optimum,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-01881,2025,2025-04-14,KPS-D-005,KPS,Estate Kampar Sentosa,Riau,D,Plasma,24.4,2013,12,Mineral,Datar,128,2.63,0.1603,1.091,0.243,0.649,24.9,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-01882,2026,2026-04-08,KPS-D-005,KPS,Estate Kampar Sentosa,Riau,D,Plasma,24.4,2013,13,Mineral,Datar,128,2.446,0.1522,1.053,0.254,0.687,14.6,2.5,0.15,1.0,0.24,15.0,Defisit,Optimum,Optimum,Optimum,Defisit,Lab Agronomi Pusat Palmaraya
LSU-01883,2025,2025-03-25,KPS-D-006,KPS,Estate Kampar Sentosa,Riau,D,Plasma,27.1,2016,9,Mineral,Datar,132,2.58,0.1513,1.267,0.289,0.497,19.6,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Optimum,Lab Independen Nusa Analitika
LSU-01884,2026,2026-04-20,KPS-D-006,KPS,Estate Kampar Sentosa,Riau,D,Plasma,27.1,2016,10,Mineral,Datar,132,2.704,0.1517,1.078,0.247,0.615,15.1,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Optimum,Lab Independen Nusa Analitika
LSU-01885,2025,2025-04-26,KPS-D-007,KPS,Estate Kampar Sentosa,Riau,D,Plasma,24.8,2016,9,Podsolik Merah Kuning,Bergelombang,140,2.585,0.1534,1.062,0.261,0.694,19.1,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-01886,2026,2026-04-02,KPS-D-007,KPS,Estate Kampar Sentosa,Riau,D,Plasma,24.8,2016,10,Podsolik Merah Kuning,Bergelombang,140,2.594,0.1612,1.075,0.296,0.549,18.6,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Optimum,Lab Independen Nusa Analitika
LSU-01887,2025,2025-03-20,KPS-D-008,KPS,Estate Kampar Sentosa,Riau,D,Plasma,30.4,2011,14,Gambut,Datar,130,2.739,0.1493,1.167,0.272,0.661,16.1,2.5,0.15,1.0,0.24,15.0,Optimum,Defisit,Optimum,Optimum,Optimum,Lab Independen Nusa Analitika
LSU-01888,2026,2026-03-13,KPS-D-008,KPS,Estate Kampar Sentosa,Riau,D,Plasma,30.4,2011,15,Gambut,Datar,130,2.513,0.1676,1.283,0.269,0.68,14.6,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Defisit,Lab Agronomi Pusat Palmaraya
LSU-01889,2025,2025-04-18,KPS-D-009,KPS,Estate Kampar Sentosa,Riau,D,Plasma,26.1,2007,18,Mineral,Berbukit,128,2.612,0.1656,1.163,0.208,0.592,16.8,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Defisit,Optimum,Lab Agronomi Pusat Palmaraya
LSU-01890,2026,2026-04-04,KPS-D-009,KPS,Estate Kampar Sentosa,Riau,D,Plasma,26.1,2007,19,Mineral,Berbukit,128,2.698,0.1501,1.048,0.228,0.445,21.6,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Defisit,Optimum,Lab Agronomi Pusat Palmaraya
LSU-01891,2025,2025-04-01,KPS-D-010,KPS,Estate Kampar Sentosa,Riau,D,Plasma,24.2,2008,17,Gambut,Datar,130,2.407,0.1511,1.083,0.251,0.557,12.0,2.5,0.15,1.0,0.24,15.0,Defisit,Optimum,Optimum,Optimum,Defisit,Lab Agronomi Pusat Palmaraya
LSU-01892,2026,2026-04-14,KPS-D-010,KPS,Estate Kampar Sentosa,Riau,D,Plasma,24.2,2008,18,Gambut,Datar,130,2.377,0.1531,1.08,0.221,0.674,19.0,2.5,0.15,1.0,0.24,15.0,Defisit,Optimum,Optimum,Defisit,Optimum,Lab Independen Nusa Analitika
LSU-01893,2025,2025-03-08,KPS-D-011,KPS,Estate Kampar Sentosa,Riau,D,Plasma,31.8,2007,18,Gambut,Bergelombang,130,2.501,0.1524,1.249,0.3,0.623,16.2,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-01894,2026,2026-04-17,KPS-D-011,KPS,Estate Kampar Sentosa,Riau,D,Plasma,31.8,2007,19,Gambut,Bergelombang,130,2.449,0.1593,0.821,0.259,0.529,14.4,2.5,0.15,1.0,0.24,15.0,Defisit,Optimum,Defisit,Optimum,Defisit,Lab Agronomi Pusat Palmaraya
LSU-01895,2025,2025-04-03,KPS-D-012,KPS,Estate Kampar Sentosa,Riau,D,Plasma,31.3,2009,16,Podsolik Merah Kuning,Berbukit,143,2.427,0.1722,1.124,0.267,0.576,10.3,2.5,0.15,1.0,0.24,15.0,Defisit,Optimum,Optimum,Optimum,Defisit,Lab Agronomi Pusat Palmaraya
LSU-01896,2026,2026-03-11,KPS-D-012,KPS,Estate Kampar Sentosa,Riau,D,Plasma,31.3,2009,17,Podsolik Merah Kuning,Berbukit,143,2.702,0.1577,1.19,0.272,0.724,16.5,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Optimum,Lab Independen Nusa Analitika
LSU-01897,2025,2025-03-11,KPS-D-013,KPS,Estate Kampar Sentosa,Riau,D,Plasma,24.8,2007,18,Aluvial,Datar,140,2.488,0.1552,1.221,0.229,0.635,17.6,2.5,0.15,1.0,0.24,15.0,Defisit,Optimum,Optimum,Defisit,Optimum,Lab Agronomi Pusat Palmaraya
LSU-01898,2026,2026-03-07,KPS-D-013,KPS,Estate Kampar Sentosa,Riau,D,Plasma,24.8,2007,19,Aluvial,Datar,140,2.715,0.1238,1.131,0.281,0.49,15.1,2.5,0.15,1.0,0.24,15.0,Optimum,Defisit,Optimum,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-01899,2025,2025-04-24,KPS-D-014,KPS,Estate Kampar Sentosa,Riau,D,Plasma,30.0,2013,12,Mineral,Berbukit,136,2.575,0.1801,1.157,0.309,0.514,18.6,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Optimum,Lab Independen Nusa Analitika
LSU-01900,2026,2026-03-07,KPS-D-014,KPS,Estate Kampar Sentosa,Riau,D,Plasma,30.0,2013,13,Mineral,Berbukit,136,2.296,0.1705,0.998,0.297,0.58,17.5,2.5,0.15,1.0,0.24,15.0,Defisit,Optimum,Defisit,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-01901,2025,2025-03-14,KPS-D-015,KPS,Estate Kampar Sentosa,Riau,D,Plasma,25.9,2012,13,Mineral,Bergelombang,128,2.46,0.1621,1.188,0.248,0.618,19.7,2.5,0.15,1.0,0.24,15.0,Defisit,Optimum,Optimum,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-01902,2026,2026-03-10,KPS-D-015,KPS,Estate Kampar Sentosa,Riau,D,Plasma,25.9,2012,14,Mineral,Bergelombang,128,2.763,0.1424,1.06,0.285,0.451,17.0,2.5,0.15,1.0,0.24,15.0,Optimum,Defisit,Optimum,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-01903,2025,2025-04-04,KPS-D-016,KPS,Estate Kampar Sentosa,Riau,D,Plasma,26.4,2019,6,Mineral,Bergelombang,128,2.415,0.1568,1.096,0.258,0.505,19.0,2.5,0.15,1.0,0.24,15.0,Defisit,Optimum,Optimum,Optimum,Optimum,Lab Independen Nusa Analitika
LSU-01904,2026,2026-03-16,KPS-D-016,KPS,Estate Kampar Sentosa,Riau,D,Plasma,26.4,2019,7,Mineral,Bergelombang,128,2.711,0.1313,1.11,0.33,0.72,18.3,2.5,0.15,1.0,0.24,15.0,Optimum,Defisit,Optimum,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-01905,2025,2025-04-13,KPS-D-017,KPS,Estate Kampar Sentosa,Riau,D,Plasma,26.5,2009,16,Podsolik Merah Kuning,Berbukit,143,2.636,0.1581,1.157,0.235,0.721,15.0,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Defisit,Optimum,Lab Agronomi Pusat Palmaraya
LSU-01906,2026,2026-03-10,KPS-D-017,KPS,Estate Kampar Sentosa,Riau,D,Plasma,26.5,2009,17,Podsolik Merah Kuning,Berbukit,143,2.516,0.1402,1.139,0.309,0.638,20.2,2.5,0.15,1.0,0.24,15.0,Optimum,Defisit,Optimum,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-01907,2025,2025-04-21,KPS-D-018,KPS,Estate Kampar Sentosa,Riau,D,Plasma,30.1,2014,11,Gambut,Bergelombang,135,2.288,0.1629,1.101,0.228,0.515,9.3,2.5,0.15,1.0,0.24,15.0,Defisit,Optimum,Optimum,Defisit,Defisit,Lab Agronomi Pusat Palmaraya
LSU-01908,2026,2026-04-05,KPS-D-018,KPS,Estate Kampar Sentosa,Riau,D,Plasma,30.1,2014,12,Gambut,Bergelombang,135,2.565,0.1579,1.234,0.267,0.55,9.3,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Defisit,Lab Independen Nusa Analitika
LSU-01909,2025,2025-04-26,KPS-D-019,KPS,Estate Kampar Sentosa,Riau,D,Plasma,31.8,2016,9,Mineral,Bergelombang,132,2.573,0.1548,0.912,0.265,0.76,17.5,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Defisit,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-01910,2026,2026-04-21,KPS-D-019,KPS,Estate Kampar Sentosa,Riau,D,Plasma,31.8,2016,10,Mineral,Bergelombang,132,2.587,0.1647,1.177,0.284,0.631,17.6,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Optimum,Lab Independen Nusa Analitika
LSU-01911,2025,2025-04-07,KPS-D-020,KPS,Estate Kampar Sentosa,Riau,D,Plasma,29.9,2007,18,Mineral,Datar,143,2.494,0.1596,1.128,0.281,0.638,16.7,2.5,0.15,1.0,0.24,15.0,Defisit,Optimum,Optimum,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-01912,2026,2026-04-20,KPS-D-020,KPS,Estate Kampar Sentosa,Riau,D,Plasma,29.9,2007,19,Mineral,Datar,143,2.669,0.1443,1.115,0.247,0.739,19.3,2.5,0.15,1.0,0.24,15.0,Optimum,Defisit,Optimum,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-01913,2025,2025-03-14,KPS-D-021,KPS,Estate Kampar Sentosa,Riau,D,Plasma,30.9,2013,12,Podsolik Merah Kuning,Datar,128,2.602,0.166,1.125,0.24,0.629,20.1,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-01914,2026,2026-04-16,KPS-D-021,KPS,Estate Kampar Sentosa,Riau,D,Plasma,30.9,2013,13,Podsolik Merah Kuning,Datar,128,2.453,0.1509,1.056,0.25,0.635,12.5,2.5,0.15,1.0,0.24,15.0,Defisit,Optimum,Optimum,Optimum,Defisit,Lab Independen Nusa Analitika
LSU-01915,2025,2025-04-20,KPS-D-022,KPS,Estate Kampar Sentosa,Riau,D,Plasma,28.0,2017,8,Mineral,Bergelombang,138,2.587,0.152,1.261,0.224,0.753,14.6,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Defisit,Defisit,Lab Agronomi Pusat Palmaraya
LSU-01916,2026,2026-04-16,KPS-D-022,KPS,Estate Kampar Sentosa,Riau,D,Plasma,28.0,2017,9,Mineral,Bergelombang,138,2.464,0.1196,1.094,0.243,0.541,16.6,2.5,0.15,1.0,0.24,15.0,Defisit,Defisit,Optimum,Optimum,Optimum,Lab Independen Nusa Analitika
LSU-01917,2025,2025-03-04,KPS-D-023,KPS,Estate Kampar Sentosa,Riau,D,Plasma,29.1,2012,13,Podsolik Merah Kuning,Bergelombang,135,2.434,0.1522,0.997,0.254,0.557,14.7,2.5,0.15,1.0,0.24,15.0,Defisit,Optimum,Defisit,Optimum,Defisit,Lab Independen Nusa Analitika
LSU-01918,2026,2026-04-11,KPS-D-023,KPS,Estate Kampar Sentosa,Riau,D,Plasma,29.1,2012,14,Podsolik Merah Kuning,Bergelombang,135,2.586,0.1534,1.254,0.271,0.738,13.0,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Defisit,Lab Agronomi Pusat Palmaraya
LSU-01919,2025,2025-04-17,KPS-D-024,KPS,Estate Kampar Sentosa,Riau,D,Plasma,28.6,2017,8,Podsolik Merah Kuning,Datar,140,2.535,0.1531,1.125,0.257,0.639,21.3,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Optimum,Lab Independen Nusa Analitika
LSU-01920,2026,2026-04-28,KPS-D-024,KPS,Estate Kampar Sentosa,Riau,D,Plasma,28.6,2017,9,Podsolik Merah Kuning,Datar,140,2.506,0.1347,1.111,0.238,0.526,15.0,2.5,0.15,1.0,0.24,15.0,Optimum,Defisit,Optimum,Defisit,Optimum,Lab Agronomi Pusat Palmaraya
